ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0034504	protein localization to nucleus	101/3787	293/23328	1.35193642071871e-14	5.57989225377968e-12	3.89357689166988e-12	Fam53b/Nfkbia/App/Trp53/Otud7b/Mfhas1/Kpna3/Smo/Calr/Phip/Parp1/Tnpo3/Trim8/Heatr3/Kpna6/Cd2ap/Jak2/Dmap1/Eif2ak3/Hikeshi/Tpr/Cdk1/Cdk5rap3/Mbtps1/Cdk5/Epm2a/Stat3/Mdm2/Txnip/Nup62/Nutf2/Sox9/Six3/Cfl1/Kpnb1/Xpa/Nup50/Cnep1r1/E2f3/Dtx3l/Ywhae/Nup107/Kat7/Wrap53/Cacnb4/Cdkn1a/Rrs1/Chchd10/Dclk1/Sun1/Med1/Abra/Morc3/Nup85/Arntl/Apod/Tor1aip1/Gsk3b/Nup188/Pin1/Skp1/Prickle1/Fgf9/Nf1/Htt/Nxt1/Hnrnpu/Bbs4/Hsp90aa1/Jup/Ect2/Mcrs1/Ranbp2/Tfrc/Ipo5/Pom121/Ppp3r1/Pikfyve/Nup155/Nf2/Supt7l/Banp/Nup88/Sumo3/Tmem201/Sin3a/Ciz1/Pik3r1/Nup35/Tnpo2/Sirt1/Ddx5/Flcn/Fam53c/Kpna1/Agap3/Tnpo1/Osbpl8/Plk1/Akap1/Rangap1	101
GO:0016569	covalent chromatin modification	140/3787	462/23328	2.11313664904918e-14	8.17651812141467e-12	5.70546895243279e-12	Mideas/Rcor2/Slk/Snca/App/Trp53/Brd7/Jdp2/Tbl1xr1/Kdm6b/Mbd2/Dnmt3a/Kat2b/Zbtb7b/Jak2/Riox2/Msl1/Dmap1/Nsd1/Atf7ip/Apbb1/Usp22/Pih1d1/Kdm6a/Mtf2/Gm5136/Hdac9/Cdk5/Jarid2/Nsd3/Tcf3/Kmt5b/Kdm5a/Bcor/Eya3/Rcor3/Morf4l2/Kdm4a/Mllt6/Auts2/Brpf1/Arid4b/Tet2/Hdac2/Suv39h2/Jmjd1c/Leo1/Mbd3/Eed/Prdm8/Actl6a/Dtx3l/Arrb1/Kat7/Cxxc1/Baz2a/Phb/Mphosph8/Lpin1/Mbip/Kmt2a/Kdm1b/Ufl1/Otub1/Phc1/L3mbtl2/Hopx/Ing3/Asxl1/Ing4/Morc2a/Setmar/Rps6ka5/Setd5/Wbp2/Rbbp5/Kat6b/Setd7/Prkca/Per1/Hr/Rest/Tbl1x/Hdac4/Usp36/Phf8/Ash2l/Zzz3/Wdr5/Riox1/Baz1b/Skp1/Prmt5/Sfpq/Ddb2/Kdm8/Rnf8/Asxl2/Sirt2/Kmt2e/Tet3/Kdm2a/Mcrs1/Usp16/Kmt2c/Setd1b/Ncoa1/Incenp/Eny2/Phf2/Jade1/Taf12/Kdm5b/Brms1l/Yeats4/Prmt1/Akap8/Men1/Prmt7/Trip12/Arid4a/Ddb1/Supt7l/Kdm3a/Vegfa/Pcgf1/Elk4/Sin3a/Nipbl/Taf6l/Taf5/Kdm3b/Sirt1/Kdm5c/Flcn/Ctr9/Kdm4b/Pink1/Dpy30/Kmt2d	140
GO:0034248	regulation of cellular amide metabolic process	127/3787	410/23328	5.8724241738459e-14	2.13859870942824e-11	1.49228661358908e-11	Olfm1/Snca/Rpl10/App/Trp53/Clu/Btg2/Dnajc3/Sepsecs/Gsk3a/Kbtbd8/Calr/Rock2/Eif2ak3/Ddx39b/Eif3c/Tpr/Mpv17l2/Matr3/Ythdf3/Polr2g/Eif2s1/Pum3/Eif2ak1/Smpd3/Ppp1r15b/Sp1/Lsm14a/Tmed10/Caprin1/Cnot9/Ilf3/Rps9/Stat3/Eif3k/Rps27l/Rara/Dph2/Abcg1/Akt2/Hfm1/Mvk/Bin1/Ireb2/Tnrc6c/Trap1/Pa2g4/Etf1/Eif5a/Magoh/Larp1/Ptbp1/Eif3d/Secisbp2/Rnf139/Gsap/Ythdf2/Prkca/Per1/Uqcc2/Nsun5/Gspt1/Foxo3/Gle1/Eif2s3x/Pin1/Eif4g2/Cnot10/Aco1/Nemf/Ogfod1/Tcof1/Mex3d/Unk/Secisbp2l/Tarbp2/Rxra/Dhx9/Tob1/Cpeb3/Lsm14b/Mtor/Ngdn/Sarnp/Ddx3x/Ago2/Paip2b/Rpl26/Pkm/Hnrnpl/Ncbp2/Khsrp/Usp16/Eif3e/Fto/Ncl/Zfp36l2/Pcif1/Ifngr1/Cnot7/Rack1/Uhmk1/Trim71/Rpl22/Rpl38/Cnot8/Cirbp/Akap6/Cnot3/Gtpbp2/Zfp385a/Shmt2/Poldip3/Mettl3/Lrpprc/Cnot6l/Rps6kb1/Rpl13a/Tnrc6b/Upf3b/Mrps27/Gapdh/Cnot1/Rplp1/Mknk1/Pink1/Cnot6	127
GO:0010639	negative regulation of organelle organization	129/3787	420/23328	7.47571195241119e-14	2.49542515564664e-11	1.74127550838208e-11	Snca/Trp53/Eps8/Espn/H3f3b/H1f0/Tbc1d30/Trim9/Cdh5/Fxn/Arap1/Dync1li1/Map2/Map4/Mapre1/Parp1/Clasp2/Kat2b/Bub1b/Cgnl1/Add2/Specc1l/Camsap2/Tpr/Scfd1/Pih1d1/Mid1/Ccp110/Mtf2/Xrcc4/Hnrnpc/Insig1/Xrcc5/Phf23/Jarid2/Pot1a/Arhgef18/Tbc1d4/Kdm5a/H3f3a/Gclc/Bcor/Ten1/Kdm4a/Mllt6/Zw10/Dnm1l/Cfl1/Psmg2/Tbc1d7/Zfp207/Eml2/Mcm2/Evl/Rnf41/Ercc1/Add3/Chmp4b/Mphosph8/Nek2/Otub1/L3mbtl2/Sar1a/Sec22b/Sptb/Fgfr3/Stmn1/Tnks/Wapl/Ppargc1a/Pak2/Mapt/Tom1l2/Phf8/Wdr5/Katnb1/Rps6ka2/Eml4/Tmsb10/Tbcd/Coro2b/Ttk/Plekhh2/Dyrk1a/Arfgef1/Atad2b/Ppp1r9a/Hnrnpu/Bbs4/Lcmt1/Add1/Inpp5k/Terf2ip/Mpv17l/Ttbk2/Tnks2/Dlc1/Mcrs1/Dnm2/Wasf2/Kank1/Tfrc/Phf2/Mad2l1bp/Clasp1/Anapc15/Map1b/Trip12/Kdm3a/Sirt4/Sin3a/Lmod1/Terf1/Tchp/Prelid1/Tmem67/Sirt1/Ssh1/Mad2l1/Flcn/Kdm4b/Sptbn1/Mak/Slc25a5/Pink1/Tex14/Carmil1/Plk1/Ankrd27	129
GO:0006417	regulation of translation	114/3787	355/23328	7.65838765260639e-14	2.49542515564664e-11	1.74127550838208e-11	Rpl10/App/Btg2/Dnajc3/Sepsecs/Kbtbd8/Calr/Rock2/Eif2ak3/Ddx39b/Eif3c/Tpr/Mpv17l2/Matr3/Ythdf3/Polr2g/Eif2s1/Pum3/Eif2ak1/Ppp1r15b/Lsm14a/Caprin1/Cnot9/Ilf3/Rps9/Stat3/Eif3k/Rps27l/Rara/Dph2/Akt2/Hfm1/Mvk/Ireb2/Tnrc6c/Trap1/Pa2g4/Etf1/Eif5a/Magoh/Larp1/Ptbp1/Eif3d/Secisbp2/Rnf139/Ythdf2/Prkca/Per1/Uqcc2/Nsun5/Gspt1/Foxo3/Gle1/Eif2s3x/Eif4g2/Cnot10/Aco1/Nemf/Ogfod1/Tcof1/Mex3d/Unk/Secisbp2l/Tarbp2/Rxra/Dhx9/Tob1/Cpeb3/Lsm14b/Mtor/Ngdn/Sarnp/Ddx3x/Ago2/Paip2b/Rpl26/Pkm/Hnrnpl/Ncbp2/Khsrp/Usp16/Eif3e/Fto/Ncl/Zfp36l2/Pcif1/Cnot7/Rack1/Uhmk1/Trim71/Rpl22/Rpl38/Cnot8/Cirbp/Akap6/Cnot3/Gtpbp2/Zfp385a/Shmt2/Poldip3/Mettl3/Lrpprc/Cnot6l/Rps6kb1/Rpl13a/Tnrc6b/Upf3b/Mrps27/Gapdh/Cnot1/Rplp1/Mknk1/Pink1/Cnot6	114
GO:0016570	histone modification	135/3787	448/23328	9.87781702189245e-14	3.05767825912681e-11	2.13360847672877e-11	Mideas/Rcor2/Slk/Snca/App/Trp53/Brd7/Jdp2/Tbl1xr1/Kdm6b/Kat2b/Zbtb7b/Jak2/Riox2/Msl1/Dmap1/Nsd1/Apbb1/Usp22/Pih1d1/Kdm6a/Mtf2/Gm5136/Hdac9/Cdk5/Jarid2/Nsd3/Tcf3/Kmt5b/Kdm5a/Bcor/Eya3/Rcor3/Morf4l2/Kdm4a/Mllt6/Auts2/Brpf1/Arid4b/Tet2/Hdac2/Suv39h2/Jmjd1c/Leo1/Mbd3/Eed/Prdm8/Actl6a/Dtx3l/Arrb1/Kat7/Cxxc1/Baz2a/Phb/Lpin1/Mbip/Kmt2a/Kdm1b/Ufl1/Otub1/Phc1/L3mbtl2/Hopx/Ing3/Asxl1/Ing4/Setmar/Rps6ka5/Setd5/Wbp2/Rbbp5/Kat6b/Setd7/Prkca/Per1/Hr/Rest/Tbl1x/Hdac4/Usp36/Phf8/Ash2l/Zzz3/Wdr5/Riox1/Baz1b/Skp1/Prmt5/Sfpq/Ddb2/Kdm8/Rnf8/Asxl2/Sirt2/Kmt2e/Tet3/Kdm2a/Mcrs1/Usp16/Kmt2c/Setd1b/Ncoa1/Incenp/Eny2/Phf2/Jade1/Taf12/Kdm5b/Brms1l/Yeats4/Prmt1/Akap8/Men1/Prmt7/Trip12/Arid4a/Ddb1/Supt7l/Kdm3a/Vegfa/Pcgf1/Elk4/Sin3a/Nipbl/Taf6l/Taf5/Kdm3b/Sirt1/Kdm5c/Flcn/Ctr9/Kdm4b/Pink1/Dpy30/Kmt2d	135
GO:0009896	positive regulation of catabolic process	138/3787	463/23328	1.32959242918685e-13	3.74159396777081e-11	2.6108360427669e-11	Irgm1/Snca/App/Clu/Trib1/Rnf144a/Btg2/Agtpbp1/Abcd2/Dnajb2/Gsk3a/Tiparp/Trim8/Svip/Rnf180/Usp5/Fyco1/Rock2/Sptlc1/Hmgb1/Mapk8/Bbs7/Snx1/Rnf217/Socs5/Ythdf3/Cblb/Polr2g/Epm2a/Rnf19b/Trem2/Gclc/Grsf1/Disc1/Csnk2a1/Ticam1/Mdm2/Bag6/Akt2/Ambra1/Rab7/Csnk1a1/Pias1/Sox9/Ulk2/Ripk2/Usp13/Zbtb20/Rab12/Pnpt1/Rnf41/Stx5a/Tnrc6c/Nkd1/Ndfip1/Nedd4/Oaz2/Dtx3l/Sptlc2/Ddit3/P2rx7/Plk2/Larp1/Ufl1/Atg16l1/Bnip3l/Angptl3/Rnf144b/Vcp/Tmem59/Sec22b/Axin1/Dab2ip/Ppp2r3a/Rnf139/Ythdf2/Hspbp1/Sesn3/Uqcc2/Smurf2/Gsk3b/Foxo3/Atf6/Atg4b/Trib2/Tomm7/Lpcat1/Mex3d/Adora1/Trim27/Pten/Tmtc3/Tob1/Prickle1/Tmem259/Cpeb3/Osbpl7/Htt/Hsp90aa1/Fam122a/Ago2/Sirt2/Khsrp/Gba/Fto/Zfp36l2/Cnot7/Rack1/Trim71/Rnf19a/Ptpn1/Cnot8/Ddb1/Oaz1/Sumo3/Trp53inp2/Adam9/Cul4a/Mettl3/Hif1a/Cnot6l/Vip/Tmem67/Sh3glb1/Sirt1/Gpsm1/Tnrc6b/Flcn/Egf/Nsf/Cpt1a/Cnot1/Daglb/Pink1/Mtdh/Adra2a/Adam8/Plk1	138
GO:0010256	endomembrane system organization	126/3787	410/23328	1.3929004579036e-13	3.74932466733964e-11	2.6162304252798e-11	Clu/Stx6/Ccdc136/Abcd2/Flot1/Lman1/Nbeal2/Clasp2/Xkr8/Stx18/Fam160a2/Golph3/Arhgef7/Mtss1/Reep3/Camsap2/Eif2ak3/Hikeshi/Cdk1/Vamp4/Asap1/Rab5b/Bcas3/Lman2/Get3/Pafah1b1/Rab33b/Osbpl2/Sptbn5/Tmed10/Blzf1/Psap/Chmp7/Ap3d1/Bag6/Trappc12/Zw10/Tram1/Bnip1/Usp8/Akt2/Csnk1a1/Bin1/Xkr6/Dtnbp1/Lyst/Gcc2/Creb1/Stx5a/Coro1c/Sgip1/Rab11a/Atl2/Pex5/Fam174b/Rab18/Arhgap21/Epb41l3/Casq1/Pdcd10/Als2/Chmp4b/Sec16a/Myh10/P2rx7/Esyt1/Sun1/Ptbp1/Myh9/Syt7/Sod1/Plekhj1/Nectin2/Sptb/Tmem43/Stk25/Mospd3/Vapb/Tor1aip1/AU040320/Ndrg1/Vcpip1/Sec16b/Zfyve27/Ccdc47/Synj1/Arl6ip1/Trappc8/Pten/Prmt5/Lemd3/Aktip/Pacsin1/Arfgef1/Rtn4/Lemd2/Htt/Tmcc1/Rab3a/Xkr7/Use1/Dnm2/Coro7/Dctn1/Rab43/Clasp1/Nup155/Hook3/Gbf1/Zfp385a/Tmem201/Dym/Rab30/Cert1/Plk5/Sh3glb1/Lamtor1/Syngr1/Tmed1/Get4/Sptbn1/Pacsin2/Hook1/Vps18/Plk1/Bhlha15	126
GO:0071826	ribonucleoprotein complex subunit organization	70/3787	179/23328	1.55055610889556e-13	3.99978869590517e-11	2.79100099601201e-11	Rpl10/Celf3/Dhx8/Snrpd3/Luc7l3/Rps5/Ddx39b/Pih1d1/Eif3a/Xrcc5/Crnkl1/Mcts1/Celf4/Gemin2/Nufip1/Rps27l/Ppan/Rps14/Sf3b1/Rbm5/Dhx30/Snrpc/Celf2/Snrpe/Celf1/Rrs1/Rsl24d1/Mbnl1/Cpsf7/Eif3d/Strap/Prpf8/Vcp/Snrpd1/Prpf19/Cpsf6/Abt1/Srsf1/Eif2s3x/Ddx20/Tarbp2/Dhx9/Traf7/Mcts2/Prpf31/Prmt5/Usp4/Srpk2/Rps2/Hsp90aa1/Ago2/Rpl23a/Scaf11/Luc7l/Xab2/Celf6/Rpl24/Gemin8/Rps19/Rpl3/Mrpl11/Snrpb/Prmt7/Rpl38/Mrps11/Lsm4/Rpl13a/Prpf39/Rplp0/Rps15	70
GO:0022618	ribonucleoprotein complex assembly	68/3787	172/23328	1.85423154896957e-13	4.59181900786824e-11	3.20411211661941e-11	Rpl10/Celf3/Snrpd3/Luc7l3/Rps5/Ddx39b/Pih1d1/Eif3a/Xrcc5/Crnkl1/Mcts1/Celf4/Gemin2/Nufip1/Rps27l/Ppan/Rps14/Sf3b1/Rbm5/Dhx30/Snrpc/Celf2/Snrpe/Celf1/Rrs1/Rsl24d1/Mbnl1/Cpsf7/Eif3d/Strap/Prpf8/Snrpd1/Prpf19/Cpsf6/Abt1/Srsf1/Eif2s3x/Ddx20/Tarbp2/Dhx9/Traf7/Mcts2/Prpf31/Prmt5/Usp4/Srpk2/Rps2/Hsp90aa1/Ago2/Rpl23a/Scaf11/Luc7l/Xab2/Celf6/Rpl24/Gemin8/Rps19/Rpl3/Mrpl11/Snrpb/Prmt7/Rpl38/Mrps11/Lsm4/Rpl13a/Prpf39/Rplp0/Rps15	68
GO:0007005	mitochondrion organization	141/3787	481/23328	2.97033299767276e-13	7.07281984176617e-11	4.93532251921012e-11	Higd2a/Snca/Trp53/Map3k1/Smim20/Jun/Mtfr1l/Ddhd2/Agtpbp1/Atp23/Fxn/Bmf/Gsk3a/Inf2/Parp1/Selenon/Golph3/Slc4a5/Atg14/Immp1l/Tomm34/Mff/Ndufaf3/Trak2/Camkmt/Wdr81/Cdk5/Bcs1l/Epm2a/Atg2a/Timm21/Trem2/Rnf7/Gclc/Wipi1/Hspa4/Stat3/Them4/Pdcd5/Cstad/Tmem126b/Fmc1/Ambra1/Dnm1l/Coq7/Trak1/Timm22/Mef2a/Ndufa9/Ndufa8/Pnpt1/Rnf41/Opa3/Tomm40/Pex5/Bad/Cox16/Aip/Ccar2/Miga2/Cln8/Bloc1s2/Phb/P2rx7/Lpin1/Chchd10/Gclm/Dhodh/Bnip3l/Apool/Stat2/Alkbh7/Nectin2/Mcu/Ndufa3/Ppargc1a/Akt3/Apoo/Tomm70a/Sdhaf2/Uqcc2/Gabarapl2/Mapt/Dctn6/Gsk3b/Mterf4/Cxadr/Pde2a/Uqcrb/Mief2/Map1lc3b/Moap1/Tomm7/Chchd3/Lyrm7/Wdr45b/Slc9a1/Ndufa5/Stoml2/Htt/Mtfp1/Hsp90aa1/Chchd2/Tmem11/Rab3a/Tomm40l/Bcl2l1/Mpv17l/Ndufb6/Ndufs8/Gba/Dnm2/Aifm1/Ndufs7/Timm13/Chchd4/Dnm3/Tfrc/Slc25a33/Nrf1/Atg2b/Ndufb3/Cox7a2l/Immt/Sirt4/Gabarapl1/Hif1a/Cert1/Ndufaf6/Prelid1/Rhot1/Sh3glb1/Mtfr1/Tmem135/Sdhaf4/Ttc19/Flcn/Slc25a5/Pink1/Siva1/Bhlha15	141
GO:0034976	response to endoplasmic reticulum stress	87/3787	249/23328	3.81429124700766e-13	8.74602855934239e-11	6.10286599521226e-11	Parp16/App/Trp53/Creb3l1/Clu/Jun/Rasgrf2/Ubxn1/Dnajb2/Dnajc3/Flot1/Ccnd1/Calr/Pdia6/Tmco1/Creb3l2/Svip/Eif2ak3/Clgn/Herpud2/Selenok/Cdk5rap3/Eif2s1/Derl2/Ppp1r15b/Wfs1/Os9/Tmub2/Bag6/Brsk2/Tmem129/Sel1l/Usp13/Cops5/Ubxn4/Sec16a/Usp14/Ddit3/Ufd1/Uggt1/Ufl1/Serinc3/Edem3/Man1b1/Vcp/Ubxn6/Dab2ip/Rnf139/Ubac2/Erlin1/Vapb/Apaf1/Rnf121/Ube4b/Gsk3b/Atf6/Tbl2/Ccdc47/Atf6b/Calr3/Fbxo2/Tmtc3/Tmem259/Spop/Ddx3x/Bfar/Bcl2l1/Serp2/Aifm1/Jkamp/Ern1/Ube2j1/Pdia4/Ptpn1/Rnf5/Grina/Dnajc18/Pik3r1/Cert1/Tmem67/Sirt1/Erlec1/Tmbim6/Get4/Scamp5/Tmx1/Bhlha15	87
GO:0048588	developmental cell growth	91/3787	267/23328	5.7159367249675e-13	1.26383443800978e-10	8.81887380423556e-11	Olfm1/App/Fxn/Sema3f/Smo/Sorbs2/Gsk3a/Map2/Cobl/Clasp2/Flrt3/Pi16/Zeb2/Vcl/Pdlim5/Sema3g/Ddx39b/Fn1/Map2k4/Srf/Wnt3/Pafah1b1/Cdk5/Disc1/Nin/Spg20/Iqgap1/Auts2/Sema6a/Cdh4/Sox9/Ulk2/Spag9/Sema7a/Lpar3/Cpne9/Rab11a/Ifrd1/Usp9x/Mex3c/Dpysl2/Camk2d/Dclk1/Islr2/Tomm70a/Yy1/Mapt/Ccr5/Gsk3b/Pou4f2/Pin1/Eif4g2/Zfyve27/Dscam/Rnf6/Abl1/Rufy3/Akap13/Ryk/Parp2/Adrb1/Mtor/Rtn4/Slc23a2/Hsp90aa1/Syt1/Edn1/Dnm2/Megf8/Rnd2/Rnf157/Pak6/Fdps/Map1b/Adnp/Prkcz/Syt2/Akap6/Slit1/Vegfa/Sin3a/Pou4f3/Map3k13/Sh3glb1/Sirt1/G6pdx/Tmem108/Itsn2/Raph1/Arhgap4/Kmt2d	91
GO:0015980	energy derivation by oxidation of organic compounds	86/3787	248/23328	8.36249998598775e-13	1.78524956597414e-10	1.24572413584369e-10	Suclg2/Idh1/Cavin3/Snca/Trp53/Mtfr1l/Adsl/Fxn/Gsk3a/Suclg1/Gyg/Prdm16/Hmgb1/Pfkm/Sdhd/Aco2/Cdk1/Ppp1cb/Pomc/Stk40/Uqcrfs1/Ndufv1/Epm2a/Ogdh/Phkg2/Pygm/Phka2/Ogdhl/Akt2/Coq7/Gbe1/Dyrk2/Ndufa8/Ireb2/Pnpt1/Ndufv2/Trap1/Ndufv3/Etfdh/Slc25a23/Sdhb/Ppp1cc/Uqcrc1/Cox5a/Cs/Vcp/Ppargc1a/Sdhaf2/Acadm/Pik3ca/Gsk3b/Cox7c/Uqcrb/Pdhb/Aco1/Coq9/Lyrm7/Ppp1r3g/Slc25a12/Adrb1/Mtor/Ndufa5/Mdh1/Ppp1r3c/Inpp5k/Ndufb6/Ndufs8/Coq10b/Grb10/Ndufs7/Chchd4/Kl/Gfpt1/Shmt2/Ndufa12/Hif1a/Prelid1/Uqcrh/Mtfr1/Slc25a18/Sdhaf4/Flcn/Uqcrq/Pask/Pink1/Gys1	86
GO:0043254	regulation of protein-containing complex assembly	128/3787	438/23328	4.67498967585443e-12	9.33640680103702e-10	6.51482432248101e-10	Jam3/Ajuba/Snca/Trp53/Map3k1/Clu/Eps8/H3f3b/Plekhg2/Trim9/Cdh5/Grb2/Bmf/Map2/Pmepa1/Rap1b/Mapre1/Parp1/Clasp2/Add2/Svip/Arfip1/Ppm1a/Camsap2/Mapk8/Atf7ip/Pih1d1/Gda/Fmn1/Asap1/Lmo4/Bbs10/Cdkn1b/Ncam1/Nin/Ticam1/Trappc12/Hax1/Psmc4/Bin1/Sox9/Cfl1/Cand1/Sar1b/Creb1/Eml2/Evl/Slf2/Pex5/Cdh17/Add3/Slain2/Akain1/Stxbp5/Mphosph8/Fnip1/Esam/Ncln/Med25/Vcp/Sar1a/Rictor/Fchsd1/Sptb/Dab2ip/Stmn1/Ppp2r5b/Traf2/Kif14/Mapt/Gsk3b/Cdc42ep2/Vdac2/Preb/Tmsb10/Nckap1/Abl1/Tbcd/Trim27/Slf1/Dyrk1a/Mtor/Arfgef1/Rhoa/Ddx3x/Ppp1r9a/Bbs4/Hsp90aa1/Rab3a/Lcmt1/Sirt2/Add1/Dlg1/Gba/Fchsd2/Wasf2/Kank1/Fer/Tfrc/Dctn1/Stxbp1/Rack1/Raf1/Map1b/Prkcz/Snap91/Actr3b/Napa/Riok3/Wasf3/Caly/Vegfa/Cdc42ep3/Lmod1/Terf1/Sh3glb1/Rpl13a/Ssh1/Farp2/Napb/Sptbn1/Spire2/Mpp7/Pink1/Vps18/Carmil1/Fscn1/Ankrd27	128
GO:0006470	protein dephosphorylation	79/3787	235/23328	4.08925091345497e-11	7.67168254703022e-09	5.3532011957956e-09	Magi2/Ptpn14/Mfhas1/Cdh5/Ctdsp2/Ikbkb/Ptp4a3/Pdp2/Ppm1a/Jak2/Rcan1/Fkbp1a/Rock2/Ppm1k/Ppp1cb/Ptprn2/Ptprm/Ensa/Ppp2r2a/Dusp11/Ppp1r15b/Epm2a/Eya3/Dusp8/Sppl3/Arpp19/Dusp16/Bod1/Ppp1r12a/Cnep1r1/Ctdsp1/Ppp6c/Ywhae/Ptp4a2/Camta1/Igbp1/Ppp1cc/Ubash3b/Ptbp1/Ppp2r5e/Ppp2r3a/Ppp2r5b/Smpd1/Sdhaf2/Ptprb/Ppp4r3b/Pin1/Ppm1e/Vrk3/Ppp2r3d/Dusp7/Adora1/Dusp5/Ppp6r3/Pten/Ptpn23/Dusp22/Ptpn4/Htt/Btrc/Dlc1/Ppp1r11/Gba/Ppp2r5d/Pptc7/Ctdspl2/Ppp2r1a/Ppp3r1/Ptpn1/Ppm1d/Ppm1b/Ppp1r16b/Ssh1/Ppp2r5c/Rprd1b/Pink1/Pawr/Cdca2/Akap1	79
GO:0048638	regulation of developmental growth	118/3787	409/23328	7.75670902407047e-11	1.37205101622915e-08	9.57399513828127e-09	Gli1/Olfm1/Dll1/App/Fxn/Sema3f/Smo/Gsk3a/Map2/Meis1/Clasp2/Pi16/Sema3g/Ppib/Ddx39b/Cdk1/Fn1/Srf/Wnt3/Pafah1b1/Cdk5/Pim1/Rai1/Jarid2/Cdkn1b/Ptch1/Disc1/Ncam1/Stat3/Sav1/Lgmn/Spg20/Sema6a/Hdac2/Cdh4/Chd7/Ulk2/Cfl1/Spag9/Sema7a/Creb1/Lpar3/Cpne9/Sgip1/Rab11a/Nkd1/Pex5/Ifrd1/Celf1/Dpysl2/Atxn2/Cdkn1a/Hopx/Islr2/Cited2/Sod1/Fgfr3/Ppp2r3a/Tomm70a/Yy1/Mapt/Ccr5/Pik3ca/Gsk3b/Cxadr/Pou4f2/Pin1/Eif4g2/Zfyve27/Dscam/Rnf6/Abl1/Rufy3/Pten/Fgf9/Ryk/Parp2/Adrb1/Mtor/Rtn4/Slc23a2/Bbs4/Syt1/Edn1/Dlg1/Tnks2/Alms1/Dnm2/Megf8/Fto/Rnd2/Rnf157/Stat5b/Lats2/Fdps/Map1b/Adnp/Men1/Siah1a/Syt2/Akap6/Slit1/Wwc2/Vegfa/Gpam/Sin3a/Nipbl/Map3k13/Sh3glb1/Rps6kb1/Sirt1/G6pdx/Atp8a2/Itsn2/Bbs2/Bmpr1a/Por/Arhgap4	118
GO:0016311	dephosphorylation	110/3787	374/23328	9.64186524110771e-11	1.65813299188049e-08	1.15702382893292e-08	Plpp5/Magi2/Plpp1/Ptpn14/Mfhas1/Thtpa/Cdh5/Mtmr6/Ctdsp2/Ikbkb/Ptp4a3/Pdp2/Ppp4c/Ppm1a/Jak2/Rcan1/Fkbp1a/Rock2/Ppm1k/Zfyve1/Ppp1cb/Ptprn2/Cdk5rap3/Ptprm/Ensa/Ppp2r2a/Dusp11/Ocrl/Ppp1r15b/Wdr81/Epm2a/Eya3/Rimbp2/Dusp8/Iqgap1/Sppl3/Arpp19/Dusp16/Bod1/Mtmr11/Ppargc1b/Ppp1r12a/Cnep1r1/Ctdsp1/Plppr2/Farp1/Ppp6c/Ywhae/Ptp4a2/Inpp5a/Rbm26/Camta1/Igbp1/Ppp1cc/Ubash3b/Ptbp1/Sgpp1/Chrm5/Ppp2r5e/Ppp2r3a/Marf1/Ppp2r5b/Smpd1/Sdhaf2/Elfn2/Ptprb/Ppp4r3b/Pin1/Ppm1e/Vrk3/Ppp2r3d/Dusp7/Synj1/Adora1/Dusp5/Ppp6r3/Pten/Ptpn23/Csrnp2/Dusp22/Ptpn4/Htt/Btrc/Rrp1b/Ppp1r35/Inpp5k/Dlc1/Ppp1r11/Gba/Knl1/Ppp2r5d/Pcif1/Pptc7/Ppp1r37/Ctdspl2/Ppp2r1a/Ppp3r1/Ptpn1/Ppm1d/Psph/Ppm1b/Ppp1r16b/Ssh1/Ppp2r5c/Rprd1b/Pink1/Pawr/Cdca2/Akap1/Plpp2	110
GO:0051648	vesicle localization	63/3787	174/23328	1.18618392978241e-10	1.95932747649821e-08	1.36719345799908e-08	Snca/Cdh2/Magi2/Map2/Rab27b/Wdr11/Pef1/Clasp2/Ykt6/Fyco1/Ap3m1/Mapk8/Exoc4/Trak2/Pcdh17/Actn4/Tanc2/Pafah1b1/Cdk5/Tmed10/Wipi1/Ap3d1/Trak1/Kif5c/Dtnbp1/Sar1b/Rab11a/Dpysl2/Bloc1s2/Sec16a/5730455P16Rik/Rab11b/F8a/Ccdc186/Kif13a/Sar1a/Dync1h1/Sec16b/Tpgs1/Preb/Synj1/Borcs5/Pten/Madd/Htt/Rab3a/Tbc1d23/Bcl2l1/Myo1h/Dnm2/Dnm3/Dctn1/Myo5c/Clasp1/Myo1g/Klhl12/Cul3/Prkcz/Snap91/Gbf1/Tmem230/Arfgap2/Sybu	63
