seqnames	start	end	width	chip.r90w.lfc	chip.r90w.fdr	chip_group	strand	gene	distTSS	peak.id	p21.rhom.lfc	p21.rhom.padj	rna_group
chr6	51544368	51544768	401	-2.456597148	0.000324549	Lost	*	Snx10	20667.0	peak.7568	-1.07177855179484	2.0118342663981598e-22	Lost
chr6	137635730	137636130	401	-1.903892331	0.006123226	Lost	*	Eps8	13355.0	peak.7864	0.444092538829192	0.0175369036131726	No Change
chr6	120793941	120794341	401	-2.751597346	0.000447373	Lost	*	Slc25a18	20563.0	peak.7795	-0.339659961683089	0.224468762244775	No Change
chr6	31587637	31588037	401	-2.393820019	0.00025534	Lost	*	Podxl	-23856.0	peak.7500	0.158676415021776	0.20181946761952	No Change
chr6	117811242	117811642	401	-3.229578565	2.16e-05	Lost	*	Zfp637	-29839.0	peak.7777	0.0375612911153862	0.908562876592699	No Change
chr6	115890644	115891044	401	-3.588115605	2.97e-06	Lost	*	Ift122	37314.0	peak.7766	-0.200386201403657	0.111264500951896	No Change
chr6	145722640	145723040	401	-2.335300199	0.000196118	Lost	*	Rassf8	-23908.0	peak.7891	-0.480992686280313	0.0004998270742903	No Change
chr6	120330082	120330482	401	-3.176578234	0.000104019	Lost	*	Ccdc77	27147.0	peak.7790	-0.190595390034832	0.377036741733609	No Change
chr6	120849376	120849776	401	-1.511753864	0.017744561	Lost	*	Bcl2l13	13338.0	peak.7797	-0.166734098250732	0.204566567671028	No Change
chr6	88602155	88602555	401	-2.636636927	0.008526914	Lost	*	Kbtbd12	25087.0	peak.7690	0.0251933350188737	0.951019297443322	No Change
chr6	30420030	30420430	401	-2.256645393	0.004842433	Lost	*	Klhdc10	18334.0	peak.7487	0.030081980169093	0.90366715204308	No Change
chr6	117921793	117922193	401	-2.241734189	0.00626771	Lost	*	Hnrnpf	15144.0	peak.7780	-0.436020627549113	0.0003379270506774	No Change
chr6	88936335	88936735	401	-2.473410932	0.000196955	Lost	*	Tpra1	34284.0	peak.7695	-0.0538510101439008	0.83767881370953	No Change
chr6	83211541	83211941	401	-2.735080405	0.000119887	Lost	*	Slc4a5	-25634.0	peak.7654	0.188566481632516	0.309250264772316	No Change
chr6	51497679	51498079	401	-3.856031242	1.02e-05	Lost	*	Snx10	-26022.0	peak.7566	-1.07177855179484	2.0118342663981598e-22	Lost
chr6	54540337	54540737	401	-1.91715574	0.002382896	Lost	*	Scrn1	25952.0	peak.7585	-0.35917160993445	0.142317908173958	No Change
chr6	58849974	58850374	401	-3.466918698	3.29e-06	Lost	*	Herc3	16474.0	peak.7597	-0.633161867928376	8.03052451326915e-07	Lost
chr6	121499211	121499611	401	-2.853706331	4.54e-05	Lost	*	Iqsec3	-25733.0	peak.7803	0.142170039161107	0.382771778258245	No Change
chr6	30021668	30022068	401	-3.101617676	6.62e-05	Lost	*	Nrf1	-26163.0	peak.7478	-0.198443068218037	0.0440027339053641	No Change
chr6	85408972	85409372	401	-2.978045564	1.64e-05	Lost	*	Rab11fip5	-34538.0	peak.7667	-0.110575993835274	0.594274568193074	No Change
chr6	52698172	52698572	401	-2.732044326	6.21e-05	Lost	*	Tax1bp1	-15357.0	peak.7573	-0.12427216205869	0.666770220202484	No Change
chr6	83440820	83441220	401	-2.260975085	0.002225153	Lost	*	Tet3	15372.0	peak.7661	-0.147133147392509	0.603016656370235	No Change
chr6	72454768	72455168	401	-1.466367129	0.047118421	Lost	*	Mat2a	-15410.0	peak.7624	0.132260644677051	0.416865543209717	No Change
chr6	113103021	113103421	401	-2.03516909	0.002985357	Lost	*	Setd5	25856.0	peak.7752	-0.03626571811671	0.878149209094506	No Change
chr6	142980261	142980661	401	-2.615342443	5.3e-05	Lost	*	St8sia1	-16009.0	peak.7878	-1.05786658781423	1.5993285769634898e-30	Lost
chr6	83430445	83430845	401	-3.147619485	0.00019458	Lost	*	Tet3	25747.0	peak.7658	-0.147133147392509	0.603016656370235	No Change
chr6	91668325	91668725	401	-2.905567813	0.0001031	Lost	*	Slc6a6	-15528.0	peak.7710	-0.9262060695302	5.42061532143562e-18	Lost
chr6	85888956	85889356	401	-2.086032309	0.011101912	Lost	*	Nat8f4	15728.0	peak.7669	0.37429635928121	0.0480094826470557	No Change
chr6	28296329	28296729	401	-3.235203063	2.21e-05	Lost	*	Zfp800	-34618.0	peak.7460	0.395611177435667	0.0007499519515957	No Change
chr6	115902371	115902771	401	-2.769803232	0.000753077	Lost	*	Rho	-29177.0	peak.7767	-2.0191231127849	1.05672148833658e-77	Lost
chr6	126820335	126820735	401	-2.601491793	0.001732332	Lost	*	Ndufa9	28590.0	peak.7828	0.0320538436574977	0.884340636670661	No Change
chr6	38217254	38217654	401	-3.046051149	2.48e-05	Lost	*	D630045J12Rik	36555.0	peak.7525	-0.348096478178367	0.0024762446957583	No Change
chr6	72538677	72539077	401	-1.657290025	0.013611077	Lost	*	Sh2d6	-18250.0	peak.7626	0.200613654699716	0.326480871367697	No Change
chr6	55303087	55303487	401	-3.434349138	1.08e-05	Lost	*	Aqp1	-33145.0	peak.7589	-3.11723473023335	1.6551928395142502e-09	Lost
chr6	119218224	119218624	401	-2.282905109	0.000761352	Lost	*	Cacna2d4	-18102.0	peak.7784	0.0311814365639578	0.843379217543843	No Change
chr6	127854176	127854576	401	-2.867033334	3.33e-05	Lost	*	Tspan11	-33213.0	peak.7831	0.0060223506284659	0.987340086901866	No Change
chr6	51505676	51506076	401	-2.759199229	0.000435329	Lost	*	Snx10	-18025.0	peak.7567	-1.07177855179484	2.0118342663981598e-22	Lost
chr6	28516612	28517012	401	-1.988758222	0.007377785	Lost	*	Snd1	36464.0	peak.7464	0.0424658728832558	0.912332861312271	No Change
chr6	110611456	110611856	401	-2.61273416	0.000316982	Lost	*	Grm7	-33925.0	peak.7746	0.132558988442841	0.551378744361346	No Change
chr6	137663509	137663909	401	-3.385920501	2.42e-05	Lost	*	Eps8	-14424.0	peak.7865	0.444092538829192	0.0175369036131726	No Change
chr6	49051018	49051418	401	-2.277931911	0.000857356	Lost	*	Gpnmb	14603.0	peak.7550	2.25670470028124	0.0003686288351095	No Change
chr6	3975716	3976116	401	-2.842186716	1.12e-05	Lost	*	Gngt1	-17876.0	peak.7419	-1.04396263394925	9.61548467769522e-19	Lost
chr6	22329440	22329840	401	-3.26519422	5.46e-06	Lost	*	Fam3c	26526.0	peak.7449	-1.77495397615442	6.09816285175169e-66	Lost
chr6	127862068	127862468	401	-1.433683957	0.03918764	Lost	*	Tspan11	-25321.0	peak.7832	0.0060223506284659	0.987340086901866	No Change
chr6	29720836	29721236	401	-2.549399431	0.000451357	Lost	*	Smo	-14658.0	peak.7474	0.291643276067369	0.0130424902623976	No Change
chr6	135212666	135213066	401	-1.900865526	0.007131899	Lost	*	Fam234b	14889.0	peak.7851	-0.0400231118906372	0.908166366791912	No Change
chr6	83438861	83439261	401	-2.857405192	6.16e-05	Lost	*	Tet3	17331.0	peak.7660	-0.147133147392509	0.603016656370235	No Change
chr6	85976424	85976824	401	-1.710422366	0.018418152	Lost	*	Dusp11	-14957.0	peak.7670	0.117634069577857	0.613097444749149	No Change
chr6	113267149	113267549	401	-3.824675677	2.17e-06	Lost	*	Cpne9	-14958.0	peak.7753	0.0280743750192108	0.928413031561159	No Change
chr6	85605287	85605687	401	-2.356141343	0.000615873	Lost	*	Alms1	17956.0	peak.7668	-0.163620666294071	0.235633586094699	No Change
chr6	91653760	91654160	401	-2.598505185	0.000839307	Lost	*	Slc6a6	-30093.0	peak.7707	-0.9262060695302	5.42061532143562e-18	Lost
chr6	86503031	86503431	401	-1.715801716	0.028218209	Lost	*	Pcbp1	23090.0	peak.7674	0.020154914864476	0.954250363928788	No Change
chr6	70874597	70874997	401	-2.37699547	0.00083245	Lost	*	Eif2ak3	30282.0	peak.7611	0.172730281713671	0.542482399895892	No Change
chr6	117919281	117919681	401	-3.15712154	2.58e-06	Lost	*	Hnrnpf	12632.0	peak.7779	-0.436020627549113	0.0003379270506774	No Change
chr6	120643812	120644212	401	-2.406207401	0.001866192	Lost	*	Cecr2	-22409.0	peak.7794	0.0851901632184074	0.651981714653957	No Change
chr6	22332567	22332967	401	-3.770545372	1.4e-06	Lost	*	Fam3c	23399.0	peak.7450	-1.77495397615442	6.09816285175169e-66	Lost
chr6	97500236	97500636	401	-2.870111611	1.73e-05	Lost	*	Frmd4b	-12631.0	peak.7730	-0.637559266591749	1.94729933259704e-09	Lost
chr6	94669300	94669700	401	-3.097182916	6.72e-05	Lost	*	Lrig1	30637.0	peak.7719	-0.236489637822622	0.0757965202085848	No Change
chr6	121496208	121496608	401	-1.61218628	0.03113689	Lost	*	Iqsec3	-22730.0	peak.7802	0.142170039161107	0.382771778258245	No Change
chr6	83698016	83698416	401	-3.34399039	2.33e-05	Lost	*	Vax2	-13048.0	peak.7663	-0.290410641353745	0.0631011479290702	No Change
chr6	73271505	73271905	401	-2.259990968	0.001225333	Lost	*	Suclg1	23323.0	peak.7631	0.248941314545137	0.0132494599471587	No Change
chr6	91655830	91656230	401	-2.103111807	0.00304501	Lost	*	Slc6a6	-28023.0	peak.7708	-0.9262060695302	5.42061532143562e-18	Lost
chr6	120795396	120795796	401	-2.116440612	0.002804883	Lost	*	Slc25a18	22018.0	peak.7796	-0.339659961683089	0.224468762244775	No Change
chr6	121451117	121451517	401	-2.291756465	0.001155239	Lost	*	Iqsec3	22361.0	peak.7800	0.142170039161107	0.382771778258245	No Change
chr6	83009888	83010288	401	-2.640376798	0.000103055	Lost	*	Dok1	23383.0	peak.7646	0.283909848714374	0.215834981133124	No Change
chr6	86556661	86557061	401	-2.445116855	0.001427156	Lost	*	Pcbp1	-30540.0	peak.7675	0.020154914864476	0.954250363928788	No Change
chr6	35164228	35164628	401	-2.424580436	0.001085135	Lost	*	Nup205	-13002.0	peak.7520	-0.222648299764738	0.371114518066172	No Change
chr6	31591674	31592074	401	-2.64426207	3.82e-05	Lost	*	Podxl	-27893.0	peak.7501	0.158676415021776	0.20181946761952	No Change
chr6	17721687	17722087	401	-2.055711129	0.001488753	Lost	*	St7	27855.0	peak.7444	-0.1162673447741	0.687774447652478	No Change
chr6	8487517	8487917	401	-2.897351009	0.000384021	Lost	*	Glcci1	-21883.0	peak.7432	-0.203083127554397	0.224617620405697	No Change
chr6	134553944	134554344	401	-2.167338933	0.000570485	Lost	*	Lrp6	12769.0	peak.7845	-0.116043704600689	0.701186196957724	No Change
chr6	142531137	142531537	401	-1.888446851	0.018726202	Lost	*	Ldhb	-23380.0	peak.7876	0.0773517274156353	0.739362286359343	No Change
chr7	25297867	25298267	401	-1.970500034	0.006629929	Lost	*	Pafah1b3	-81.0	peak.8021	-0.0185325444631272	0.966504957540667	No Change
chr7	126581704	126582104	401	-2.853237518	0.000384737	Lost	*	Apobr	-3038.0	peak.8481	0.0748905362368758		No Change
chr7	141327852	141328252	401	-2.182892173	0.006473862	Lost	*	Tmem80	-78.0	peak.8564	0.096408806371981	0.741241537954017	No Change
chr7	27232831	27233231	401	-2.636436619	0.000264872	Lost	*	Coq8b	-182.0	peak.8029	-0.214450307817887	0.313157829733618	No Change
chr7	101936623	101937023	401	-1.784308353	0.026934541	Lost	*	Lrrc51	-2966.0	peak.8349	-0.268653803180588	0.296089323471343	No Change
chr7	27588308	27588708	401	-2.368976459	0.00144925	Lost	*	Akt2	-3044.0	peak.8032	0.0494118788730701	0.87371893872957	No Change
chr7	28965603	28966003	401	-2.634390227	0.000598053	Lost	*	Actn4	-3463.0	peak.8053	0.124166072571237	0.587364738769425	No Change
chr7	137228644	137229044	401	-2.740855918	6.41e-05	Lost	*	Ebf3	85142.0	peak.8546	-0.0944335366688974	0.774278945961856	No Change
chr7	126950354	126950754	401	-2.31219066	0.002930415	Lost	*	Sez6l2	-175.0	peak.8489	-0.0312582549027338	0.945081295909933	No Change
chr7	47025679	47026079	401	-1.491552945	0.037453297	Lost	*	Spty2d1	-17468.0	peak.8173	-0.0277477931723302	0.915223917265044	No Change
chr7	66280101	66280501	401	-3.370722924	1.69e-05	Lost	*	Gm10974	-85604.0	peak.8198	-0.0901911486212364	0.75257173682052	No Change
chr7	139277516	139277916	401	-2.611047291	0.000146304	Lost	*	Pwwp2b	29229.0	peak.8553	-0.0100468466786873	0.978352805088282	No Change
chr7	119861668	119862068	401	-2.442617001	0.000346479	Lost	*	Dcun1d3	33877.0	peak.8446	0.165724305042993	0.546093112839808	No Change
chr7	19341461	19341861	401	-3.241084545	2.58e-05	Lost	*	Ercc1	-3117.0	peak.7989	0.0080555530928796	0.983130533828845	No Change
chr7	99876319	99876719	401	-2.050953605	0.005982705	Lost	*	Xrra1	17403.0	peak.8331	-0.419806282676215	0.0836164066575335	No Change
chr7	137468105	137468505	401	-1.713540976	0.038834003	Lost	*	Glrx3	30691.0	peak.8548	-0.0403541097250503	0.834551427242973	No Change
chr7	4749594	4749994	401	-3.084388298	0.00013521	Lost	*	Cox6b2	3229.0	peak.7918	-0.149313602385365	0.612690812170954	No Change
chr7	113365889	113366289	401	-2.699488075	0.000225384	Lost	*	Btbd10	3250.0	peak.8415	-0.763890179548161	4.866340646513361e-09	Lost
chr7	130719652	130720052	401	-1.606760625	0.034098557	Lost	*	Btbd16	-54217.0	peak.8516	-0.139557349354653	0.611036534194208	No Change
chr7	113190369	113190769	401	-3.134703662	5.06e-05	Lost	*	Arntl	-16988.0	peak.8408	-0.0382000186457914	0.844257764208237	No Change
chr7	28981843	28982243	401	-2.327195005	0.000837745	Lost	*	Eif3k	-229.0	peak.8054	0.0634126830626241	0.749205003759513	No Change
chr7	127474672	127475072	401	-3.3352224	1.56e-06	Lost	*	Prr14	3382.0	peak.8498	-0.832558523692115	8.5858731618362e-34	Lost
chr7	79327198	79327598	401	-1.800245687	0.019111644	Lost	*	Abhd2	54199.0	peak.8248	-0.0255306010631886	0.950527692199118	No Change
chr7	116093022	116093422	401	-2.010445184	0.008532529	Lost	*	1110004F10Rik	-79.0	peak.8422	0.121619101614712	0.69445384224267	No Change
chr7	133011598	133011998	401	-2.780299377	7.57e-05	Lost	*	Ctbp2	3450.0	peak.8526	-0.317119335034561	0.0056537179392006	No Change
chr7	98680464	98680864	401	-1.789794606	0.008063164	Lost	*	Thap12	-22439.0	peak.8317	-0.108809266985667	0.731014067202423	No Change
chr7	101896492	101896892	401	-2.87213319	6.45e-05	Lost	*	Anapc15	352.0	peak.8347	-0.219719108849219	0.143227741132055	No Change
chr7	96213886	96214286	401	-2.466246011	0.002710861	Lost	*	Tenm4	2415.0	peak.8308	0.160127195617569	0.313483240609362	No Change
chr7	35608436	35608836	401	-2.035999423	0.003084114	Lost	*	Ankrd27	22392.0	peak.8093	-0.795001563500527	0.0006415011679163	No Change
chr7	37685995	37686395	401	-2.411507445	0.001212378	Lost	*	Zfp536	83767.0	peak.8104	-0.099797549990166	0.645697461057847	No Change
chr7	130887988	130888388	401	-2.320689233	0.00078969	Lost	*	Plekha1	22290.0	peak.8517	0.0762135065044434	0.620967743711755	No Change
chr7	3617086	3617486	401	-2.688145674	0.000105197	Lost	*	Ndufa3	-87.0	peak.7906	-0.0367243009701742	0.926544633952607	No Change
chr7	45128650	45129050	401	-2.088788693	0.001814702	Lost	*	Rpl13a	-89.0	peak.8134	-0.348229548168174	0.0221767181467093	No Change
chr7	43671727	43672127	401	-2.159264841	0.00282252	Lost	*	Ctu1	-89.0	peak.8115	-0.0888638382035134	0.753467311906619	No Change
chr7	24081634	24082034	401	-2.874025036	4.99e-05	Lost	*	Zfp180	-90.0	peak.8001	-0.137711164399724	0.349461302776247	No Change
chr7	45372551	45372951	401	-2.64212372	0.002006818	Lost	*	Lin7b	-2168.0	peak.8140	0.0344753416650223	0.932136658150755	No Change
chr7	28810404	28810804	401	-1.832681484	0.010294316	Lost	*	Hnrnpl	2063.0	peak.8051	-0.14599560435988	0.35509661723525	No Change
chr7	45202646	45203046	401	-2.344119764	0.005081988	Lost	*	Ccdc155	2046.0	peak.8138	0.382787972853649	0.0657566546246201	No Change
chr7	107510053	107510453	401	-2.699190705	0.000291897	Lost	*	Olfml1	-57193.0	peak.8370	0.855527388161769	0.0177410883754263	No Change
chr7	100664195	100664595	401	-2.523582464	0.000774202	Lost	*	Plekhb1	-1981.0	peak.8338	0.0926056442479408	0.574261176224589	No Change
chr7	30559617	30560017	401	-2.845185006	8.08e-05	Lost	*	Lin37	-171.0	peak.8077	0.051141297641846	0.89094608736788	No Change
chr7	35583434	35583834	401	-2.862851431	0.001121985	Lost	*	Rgs9bp	1948.0	peak.8091	-1.25285810784042	1.65572476403606e-29	Lost
chr7	44815639	44816039	401	-2.481668457	0.001869438	Lost	*	Nup62	-249.0	peak.8124	0.0531025407563878	0.796240447435626	No Change
chr7	79390176	79390576	401	-3.271166004	4.57e-06	Lost	*	Fanci	-1936.0	peak.8250	0.104588407432741	0.746710723511661	No Change
chr7	75539249	75539649	401	-1.489139149	0.039963776	Lost	*	Akap13	83915.0	peak.8241	-0.0948062923684466	0.618720816119968	No Change
chr7	4513266	4513666	401	-2.524364289	0.000435822	Lost	*	Tnnt1	2538.0	peak.7914	-1.38118552072682	1.80655859453467e-07	Lost
chr7	25003217	25003617	401	-1.868926311	0.007589595	Lost	*	Atp1a3	2541.0	peak.8014	-0.0745900607168574	0.545427987574989	No Change
chr7	116589031	116589431	401	-2.903552873	9.12e-05	Lost	*	Nucb2	84862.0	peak.8426	-0.139639403899905	0.606486886888453	No Change
chr7	12922007	12922407	401	-3.015603874	9.05e-05	Lost	*	Rps5	-83.0	peak.7946	0.163651698968006	0.574188853923191	No Change
chr7	6283564	6283964	401	-2.324620395	0.001284715	Lost	*	Zfp667	-2850.0	peak.7935	0.0478765142712646	0.875870325423837	No Change
chr7	126825950	126826350	401	-2.559869723	5.57e-05	Lost	*	Fam57b	2847.0	peak.8486	-0.941070091293081	1.6868051629826e-45	Lost
chr7	28489193	28489593	401	-1.425152138	0.047968141	Lost	*	Lrfn1	30735.0	peak.8043	0.134021697356853	0.540650995301096	No Change
chr7	29818763	29819163	401	-2.339501763	0.001938142	Lost	*	Zfp790	2844.0	peak.8068	-0.0767163609877491	0.823844683933235	No Change
chr7	78765269	78765669	401	-2.039787998	0.004380241	Lost	*	Mrpl46	17620.0	peak.8243	0.205741053044195	0.266869684083254	No Change
chr7	28299249	28299649	401	-3.054625595	0.000103794	Lost	*	Dll3	2789.0	peak.8040	-0.12874545536561	0.672053387221591	No Change
chr7	45814349	45814749	401	-2.748046111	5.76e-05	Lost	*	Cyth2	-238.0	peak.8152	-0.484980967730454	1.21717333771987e-06	No Change
chr7	19359522	19359922	401	-2.880785033	0.000257016	Lost	*	Cd3eap	-241.0	peak.7991	-0.180164227134881	0.31875325289612	No Change
chr7	45707617	45708017	401	-1.99333769	0.003640852	Lost	*	Dbp	2729.0	peak.8150	0.111183380646821	0.6398655939396	No Change
chr7	46606290	46606690	401	-1.822188743	0.010844426	Lost	*	Sergef	33317.0	peak.8159	-0.0022123198098751	0.994332811485922	No Change
chr7	80342819	80343219	401	-2.005305422	0.002360802	Lost	*	Hddc3	-85.0	peak.8256	0.0721989149855558	0.803577108014094	No Change
chr7	137316369	137316769	401	-2.946006654	7.23e-05	Lost	*	Ebf3	-2583.0	peak.8547	-0.0944335366688974	0.774278945961856	No Change
chr7	28392594	28392994	401	-1.973666096	0.004121592	Lost	*	Med29	-86.0	peak.8042	-0.0195133418174958	0.958331168608115	No Change
chr7	35333729	35334129	401	-2.435941508	0.000621942	Lost	*	Rhpn2	-241.0	peak.8090	-0.83783891973966	0.0021620849252308	No Change
chr7	90475885	90476285	401	-2.544043216	0.001049694	Lost	*	Tmem126b	-84.0	peak.8290	0.0563720974392724	0.788554949047982	No Change
chr7	79269483	79269883	401	-1.974332003	0.00755808	Lost	*	Abhd2	-3516.0	peak.8246	-0.0255306010631886	0.950527692199118	No Change
chr7	75292285	75292685	401	-2.557706042	0.000121787	Lost	*	Sv2b	16777.0	peak.8237	0.152112596467509	0.275810720038707	No Change
chr7	44586893	44587293	401	-1.918896512	0.005538991	Lost	*	Kcnc3	-3571.0	peak.8121	0.607236369690202	2.19371008884467e-14	Gained
chr7	123393941	123394341	401	-1.989340895	0.003134634	Lost	*	Lcmt1	16159.0	peak.8459	-0.138075763661789	0.321747738100674	No Change
chr7	25811752	25812152	401	-2.839397357	2.13e-05	Lost	*	Cyp2s1	4701.0	peak.8026	-0.108976863758065	0.729257787834646	No Change
chr7	130651899	130652299	401	-2.0020469	0.004047916	Lost	*	Tacc2	74615.0	peak.8511	0.506190679569743	2.78772294154559e-09	No Change
chr7	126827800	126828200	401	-2.789595221	0.001045512	Lost	*	Fam57b	4697.0	peak.8487	-0.941070091293081	1.6868051629826e-45	Lost
chr7	45565363	45565763	401	-1.927107441	0.005896236	Lost	*	Bcat2	-4590.0	peak.8144	0.130043947256968	0.614323437911929	No Change
chr7	109243888	109244288	401	-2.371962726	0.001654356	Lost	*	Lmo1	-73569.0	peak.8385	-0.567558961228016	0.0057837235439474	No Change
chr7	41499633	41500033	401	-1.696003502	0.013831938	Lost	*	AW146154	57.0	peak.8111	0.149203119446632	0.51580837993839	No Change
chr7	105516707	105517107	401	-2.506359137	0.000201773	Lost	*	Cavin3	-34607.0	peak.8357	0.579528029856595	0.0064992569536345	No Change
chr7	16452521	16452921	401	-2.271749654	0.002107574	Lost	*	Tmem160	-58.0	peak.7970	-0.0873711198290158	0.752421514975776	No Change
chr7	118767654	118768054	401	-3.206041968	0.000217969	Lost	*	Iqck	-87921.0	peak.8444	0.23297491060529	0.329155570744648	No Change
chr7	126486975	126487375	401	-2.771404207	0.000165205	Lost	*	Tufm	-186.0	peak.8478	0.0335289169594031	0.920230369705396	No Change
chr7	4812597	4812997	401	-2.695940226	0.000361701	Lost	*	Ube2s	-207.0	peak.7919	-0.026400068069422	0.939565160531961	No Change
chr7	100371848	100372248	401	-2.67557635	0.000364717	Lost	*	C2cd3	-185.0	peak.8335	-0.426628384446291	0.0725566242428017	No Change
chr7	109015044	109015444	401	-2.132972258	0.004460046	Lost	*	Tub	4419.0	peak.8378	-0.801156709052598	0.0001235960109372	No Change
chr7	140059573	140059973	401	-1.658930219	0.032024231	Lost	*	Caly	22735.0	peak.8559	-0.275150251519175	0.132300274755375	No Change
chr7	29454879	29455279	401	-2.144812108	0.003231153	Lost	*	Sipa1l3	50381.0	peak.8062	0.33225466859693	0.0006345844693436	No Change
chr7	67238542	67238942	401	-3.430263972	1.94e-05	Lost	*	Lysmd4	16134.0	peak.8203	0.0065775596065462	0.988340776082847	No Change
chr7	6177274	6177674	401	-2.954919818	0.000187898	Lost	*	Zfp444	4992.0	peak.7934	-0.226077279556791	0.0042061743061155	No Change
chr7	126797119	126797519	401	-3.265621416	1.04e-05	Lost	*	Ppp4c	-4979.0	peak.8485	0.190124772393305	0.148947293918746	No Change
chr7	16052676	16053076	401	-2.22596815	0.001687832	Lost	*	Bicra	-4955.0	peak.7963	0.201563842427969	0.183105653329319	No Change
chr7	6106109	6106509	401	-1.7239179	0.025660491	Lost	*	Zfp787	49662.0	peak.7928	-0.379026573222047	0.0040988648467704	No Change
chr7	35704554	35704954	401	-2.538161613	0.00026119	Lost	*	Dpy19l3	49700.0	peak.8096	-0.0977225301352905	0.742920543812372	No Change
chr7	142869409	142869809	401	-3.052772951	5.76e-05	Lost	*	Th	30405.0	peak.8575	0.0169343506045853	0.970602113731443	No Change
chr7	16619735	16620135	401	-2.793596774	0.000240089	Lost	*	Arhgap35	-4942.0	peak.7974	0.115021175113523	0.682819412678567	No Change
chr7	30477598	30477998	401	-2.22451214	0.001053761	Lost	*	Prodh2	-15824.0	peak.8075	-0.157211781838934	0.57947657522905	No Change
chr7	44748267	44748667	401	-2.497814811	0.00038329	Lost	*	Vrk3	54.0	peak.8122	-0.0773800737024803	0.814618578798527	No Change
chr7	141596956	141597356	401	-2.24480267	0.000496131	Lost	*	Ap2a2	34983.0	peak.8568	-0.351500140464353	0.217872146407327	No Change
chr7	37843981	37844381	401	-2.597636852	6.68e-05	Lost	*	Zfp536	-74219.0	peak.8106	-0.099797549990166	0.645697461057847	No Change
chr7	25031507	25031907	401	-2.818519104	0.000136138	Lost	*	Atp1a3	-25749.0	peak.8015	-0.0745900607168574	0.545427987574989	No Change
chr7	80040540	80040940	401	-1.774790937	0.021407521	Lost	*	Zfp710	15926.0	peak.8253	0.227843609160177	0.17387520560549	No Change
chr7	5009410	5009810	401	-3.607152285	4.61e-05	Lost	*	Zfp524	-4805.0	peak.7924	0.0992635763164151	0.74341041536475	No Change
chr7	118712295	118712695	401	-1.761161801	0.005485151	Lost	*	Ccp110	-57.0	peak.8442	0.131703616846845	0.234420010339049	No Change
chr7	4131972	4132372	401	-2.579935032	0.000167129	Lost	*	Leng8	-4877.0	peak.7912	-0.0772906939791331	0.774693054975643	No Change
chr7	30169661	30170061	401	-2.069710127	0.005034592	Lost	*	Gm5113	-61.0	peak.8073	-0.0539407474524164	0.829403164659243	No Change
chr7	29653844	29654244	401	-1.422630062	0.038037913	Lost	*	Catsperg2	72971.0	peak.8064	-0.209623539381148	0.259081281732581	No Change
chr7	141966367	141966767	401	-2.145318608	0.011543884	Lost	*	Brsk2	16481.0	peak.8570	0.0592596175939488	0.743042774415907	No Change
chr7	114275990	114276390	401	-2.379313013	0.000571566	Lost	*	Psma1	-72.0	peak.8419	0.0508994376355913	0.803475408841764	No Change
chr7	66195919	66196319	401	-3.511282019	7.05e-06	Lost	*	Chsy1	86604.0	peak.8196	-0.062284870229226	0.791374985953957	No Change
chr7	126566284	126566684	401	-3.415325092	6.39e-06	Lost	*	Eif3c	-73.0	peak.8479	0.157158105974913	0.250110012679686	No Change
chr7	39569989	39570389	401	-2.793591497	0.000143311	Lost	*	Zfp619	52423.0	peak.8108	0.109574877553535	0.602985173047818	No Change
chr7	73524817	73525217	401	-1.551873282	0.024024974	Lost	*	Chd2	16729.0	peak.8226	-0.0795532903699922	0.495485767602666	No Change
chr7	29908244	29908644	401	-1.720922306	0.014213221	Lost	*	Zfp383	-73.0	peak.8070	-0.018629365262993	0.949508218319361	No Change
chr7	141172317	141172717	401	-2.018667256	0.004354425	Lost	*	Rnh1	-3828.0	peak.8562	0.114191987763003	0.52187058283841	No Change
chr7	25076811	25077211	401	-2.909581174	3.62e-05	Lost	*	Zfp574	-194.0	peak.8016	0.0988625876743114	0.735660348590502	No Change
chr7	19377936	19378336	401	-3.496241363	4.94e-05	Lost	*	Ercc2	-3874.0	peak.7993	0.061134862074028	0.859984558714222	No Change
chr7	101104799	101105199	401	-2.037545975	0.007193698	Lost	*	Fchsd2	-3734.0	peak.8339	-0.160103154033466	0.162595944890085	No Change
chr7	73594653	73595053	401	-2.023234174	0.005775569	Lost	*	Chd2	-53107.0	peak.8231	-0.0795532903699922	0.495485767602666	No Change
chr7	118533176	118533576	401	-3.171151129	0.000250022	Lost	*	Coq7	-75.0	peak.8441	0.0405432218442488	0.868572348252719	No Change
chr7	6152111	6152511	401	-3.058215944	5.57e-06	Lost	*	Zfp787	3660.0	peak.7931	-0.379026573222047	0.0040988648467704	No Change
chr7	45896832	45897232	401	-2.665923825	0.000881083	Lost	*	Tmem143	91.0	peak.8155	0.0770403775705704	0.805189327848663	No Change
chr7	29184116	29184516	401	-3.099006644	0.000109017	Lost	*	Psmd8	-3615.0	peak.8056	-0.0721345748187919	0.687413227048142	No Change
chr7	122155638	122156038	401	-1.566152274	0.016162259	Lost	*	Plk1	-3601.0	peak.8457	-0.7295733641864	0.0314876756860885	No Change
chr7	80535021	80535421	401	-2.445948021	0.001315441	Lost	*	Blm	-223.0	peak.8261	-0.104165507168908	0.74520576352808	No Change
chr7	89980859	89981259	401	-2.347953137	0.004440378	Lost	*	Eed	-76.0	peak.8289	0.0198749591727881	0.939507409667651	No Change
