label	seqnames	start	end	width	strand
wt_olap_3330	chr13	99398817	99399217	401	*
wt_olap_3331	chr13	99410427	99410827	401	*
wt_olap_3332	chr13	99442703	99443103	401	*
wt_olap_3333	chr13	99454719	99455119	401	*
wt_olap_3334	chr13	99466150	99466550	401	*
wt_olap_3335	chr13	99470243	99470643	401	*
wt_olap_3336	chr13	99497175	99497575	401	*
wt_olap_3337	chr13	99550674	99551074	401	*
wt_olap_3338	chr13	99556681	99557081	401	*
wt_olap_3339	chr13	99560623	99561023	401	*
wt_olap_3340	chr13	100943391	100943791	401	*
wt_olap_3341	chr13	101691114	101691514	401	*
wt_olap_3342	chr13	101759646	101760046	401	*
wt_olap_3343	chr13	102487549	102487949	401	*
wt_olap_3344	chr13	103022618	103023018	401	*
wt_olap_3345	chr13	103132151	103132551	401	*
wt_olap_3346	chr13	104048923	104049323	401	*
wt_olap_3347	chr13	104540658	104541058	401	*
wt_olap_3348	chr13	106986064	106986464	401	*
wt_olap_3349	chr13	107013615	107014015	401	*
wt_olap_3350	chr13	107073343	107073743	401	*
wt_olap_3351	chr13	107470362	107470762	401	*
wt_olap_3352	chr13	109822046	109822446	401	*
wt_olap_3353	chr13	112660541	112660941	401	*
wt_olap_3354	chr13	116974510	116974910	401	*
wt_olap_3355	chr13	117581651	117582051	401	*
wt_olap_3356	chr13	117593798	117594198	401	*
wt_olap_3357	chr13	117599706	117600106	401	*
wt_olap_3358	chr13	117601557	117601957	401	*
wt_olap_3359	chr13	117660294	117660694	401	*
wt_olap_3360	chr13	117858383	117858783	401	*
wt_olap_3361	chr13	117860056	117860456	401	*
wt_olap_3362	chr13	117926876	117927276	401	*
wt_olap_3363	chr13	119476658	119477058	401	*
wt_olap_3364	chr13	119728256	119728656	401	*
wt_olap_3365	chr14	8106577	8106977	401	*
wt_olap_3366	chr14	11160805	11161205	401	*
wt_olap_3367	chr14	11775196	11775596	401	*
wt_olap_3368	chr14	14067984	14068384	401	*
wt_olap_3369	chr14	14714170	14714570	401	*
wt_olap_3370	chr14	14718604	14719004	401	*
wt_olap_3371	chr14	15917310	15917710	401	*
wt_olap_3372	chr14	16411688	16412088	401	*
wt_olap_3373	chr14	17431808	17432208	401	*
wt_olap_3374	chr14	17606041	17606441	401	*
wt_olap_3375	chr14	17657471	17657871	401	*
wt_olap_3376	chr14	18239280	18239680	401	*
wt_olap_3377	chr14	20294400	20294800	401	*
wt_olap_3378	chr14	20442284	20442684	401	*
wt_olap_3379	chr14	20707023	20707423	401	*
wt_olap_3380	chr14	20773500	20773900	401	*
wt_olap_3381	chr14	21052307	21052707	401	*
wt_olap_3382	chr14	21500537	21500937	401	*
wt_olap_3383	chr14	21818387	21818787	401	*
wt_olap_3384	chr14	21987787	21988187	401	*
wt_olap_3385	chr14	21991256	21991656	401	*
wt_olap_3386	chr14	22074151	22074551	401	*
wt_olap_3387	chr14	22608639	22609039	401	*
wt_olap_3388	chr14	24486866	24487266	401	*
wt_olap_3389	chr14	24558674	24559074	401	*
wt_olap_3390	chr14	24763786	24764186	401	*
wt_olap_3391	chr14	25464955	25465355	401	*
wt_olap_3392	chr14	25521110	25521510	401	*
wt_olap_3393	chr14	25577396	25577796	401	*
wt_olap_3394	chr14	26537343	26537743	401	*
wt_olap_3395	chr14	26572720	26573120	401	*
wt_olap_3396	chr14	27628260	27628660	401	*
wt_olap_3397	chr14	27762779	27763179	401	*
wt_olap_3398	chr14	28310521	28310921	401	*
wt_olap_3399	chr14	29940335	29940735	401	*
wt_olap_3400	chr14	31338003	31338403	401	*
wt_olap_3401	chr14	31344739	31345139	401	*
wt_olap_3402	chr14	31755273	31755673	401	*
wt_olap_3403	chr14	33464036	33464436	401	*
wt_olap_3404	chr14	33471328	33471728	401	*
wt_olap_3405	chr14	33950106	33950506	401	*
wt_olap_3406	chr14	33952348	33952748	401	*
wt_olap_3407	chr14	33953753	33954153	401	*
wt_olap_3408	chr14	34034194	34034594	401	*
wt_olap_3409	chr14	34503213	34503613	401	*
wt_olap_3410	chr14	34611607	34612007	401	*
wt_olap_3411	chr14	34627853	34628253	401	*
wt_olap_3412	chr14	34644169	34644569	401	*
wt_olap_3413	chr14	34661214	34661614	401	*
wt_olap_3414	chr14	34664064	34664464	401	*
wt_olap_3415	chr14	34908884	34909284	401	*
wt_olap_3416	chr14	37054580	37054980	401	*
wt_olap_3417	chr14	37067793	37068193	401	*
wt_olap_3418	chr14	37098150	37098550	401	*
wt_olap_3419	chr14	37101557	37101957	401	*
wt_olap_3420	chr14	38547483	38547883	401	*
wt_olap_3421	chr14	46044809	46045209	401	*
wt_olap_3422	chr14	47159128	47159528	401	*
wt_olap_3423	chr14	47568260	47568660	401	*
wt_olap_3424	chr14	47808559	47808959	401	*
wt_olap_3425	chr14	48134469	48134869	401	*
wt_olap_3426	chr14	48224679	48225079	401	*
wt_olap_3427	chr14	48226694	48227094	401	*
wt_olap_3428	chr14	48608907	48609307	401	*
wt_olap_3429	chr14	48717885	48718285	401	*
wt_olap_3430	chr14	48741241	48741641	401	*
wt_olap_3431	chr14	50911540	50911940	401	*
wt_olap_3432	chr14	50917228	50917628	401	*
wt_olap_3433	chr14	51063913	51064313	401	*
wt_olap_3434	chr14	51884640	51885040	401	*
wt_olap_3435	chr14	52019495	52019895	401	*
wt_olap_3436	chr14	52103933	52104333	401	*
wt_olap_3437	chr14	52108049	52108449	401	*
wt_olap_3438	chr14	52110674	52111074	401	*
wt_olap_3439	chr14	52304970	52305370	401	*
wt_olap_3440	chr14	54204755	54205155	401	*
wt_olap_3441	chr14	54253985	54254385	401	*
wt_olap_3442	chr14	54517282	54517682	401	*
wt_olap_3443	chr14	54618036	54618436	401	*
wt_olap_3444	chr14	54686597	54686997	401	*
wt_olap_3445	chr14	54772351	54772751	401	*
wt_olap_3446	chr14	54893606	54894006	401	*
wt_olap_3447	chr14	55015166	55015566	401	*
wt_olap_3448	chr14	55059928	55060328	401	*
wt_olap_3449	chr14	55097591	55097991	401	*
wt_olap_3450	chr14	55233201	55233601	401	*
wt_olap_3451	chr14	55521129	55521529	401	*
wt_olap_3452	chr14	55524824	55525224	401	*
wt_olap_3453	chr14	55526657	55527057	401	*
wt_olap_3454	chr14	55560626	55561026	401	*
wt_olap_3455	chr14	57236532	57236932	401	*
wt_olap_3456	chr14	57708787	57709187	401	*
wt_olap_3457	chr14	57709726	57710126	401	*
wt_olap_3458	chr14	57857885	57858285	401	*
wt_olap_3459	chr14	59411992	59412392	401	*
wt_olap_3460	chr14	59737346	59737746	401	*
wt_olap_3461	chr14	59783652	59784052	401	*
wt_olap_3462	chr14	60121581	60121981	401	*
wt_olap_3463	chr14	60171477	60171877	401	*
wt_olap_3464	chr14	60262347	60262747	401	*
wt_olap_3465	chr14	60301142	60301542	401	*
wt_olap_3466	chr14	60431532	60431932	401	*
wt_olap_3467	chr14	60727360	60727760	401	*
wt_olap_3468	chr14	61350816	61351216	401	*
wt_olap_3469	chr14	61497977	61498377	401	*
wt_olap_3470	chr14	61987586	61987986	401	*
wt_olap_3471	chr14	62001338	62001738	401	*
wt_olap_3472	chr14	62287150	62287550	401	*
wt_olap_3473	chr14	62827272	62827672	401	*
wt_olap_3474	chr14	62837206	62837606	401	*
wt_olap_3475	chr14	62851013	62851413	401	*
wt_olap_3476	chr14	63700253	63700653	401	*
wt_olap_3477	chr14	63992193	63992593	401	*
wt_olap_3478	chr14	64019884	64020284	401	*
wt_olap_3479	chr14	64137543	64137943	401	*
wt_olap_3480	chr14	64273978	64274378	401	*
wt_olap_3481	chr14	64441353	64441753	401	*
wt_olap_3482	chr14	64512821	64513221	401	*
wt_olap_3483	chr14	64556119	64556519	401	*
wt_olap_3484	chr14	64575986	64576386	401	*
wt_olap_3485	chr14	64582965	64583365	401	*
wt_olap_3486	chr14	64585355	64585755	401	*
wt_olap_3487	chr14	64587887	64588287	401	*
wt_olap_3488	chr14	64950050	64950450	401	*
wt_olap_3489	chr14	65307569	65307969	401	*
wt_olap_3490	chr14	65316478	65316878	401	*
wt_olap_3491	chr14	65833877	65834277	401	*
wt_olap_3492	chr14	66000834	66001234	401	*
wt_olap_3493	chr14	66188028	66188428	401	*
wt_olap_3494	chr14	66511689	66512089	401	*
wt_olap_3495	chr14	67061848	67062248	401	*
wt_olap_3496	chr14	67715708	67716108	401	*
wt_olap_3497	chr14	69965475	69965875	401	*
wt_olap_3498	chr14	70228026	70228426	401	*
wt_olap_3499	chr14	70244903	70245303	401	*
wt_olap_3500	chr14	70287561	70287961	401	*
wt_olap_3501	chr14	70300109	70300509	401	*
wt_olap_3502	chr14	70549600	70550000	401	*
wt_olap_3503	chr14	71006852	71007252	401	*
wt_olap_3504	chr14	75314364	75314764	401	*
wt_olap_3505	chr14	75856880	75857280	401	*
wt_olap_3506	chr14	76005019	76005419	401	*
wt_olap_3507	chr14	76009212	76009612	401	*
wt_olap_3508	chr14	76189127	76189527	401	*
wt_olap_3509	chr14	77599020	77599420	401	*
wt_olap_3510	chr14	79390904	79391304	401	*
wt_olap_3511	chr14	87140460	87140860	401	*
wt_olap_3512	chr14	97068703	97069103	401	*
wt_olap_3513	chr14	100176836	100177236	401	*
wt_olap_3514	chr14	103069563	103069963	401	*
wt_olap_3515	chr14	103785266	103785666	401	*
wt_olap_3516	chr14	105288043	105288443	401	*
wt_olap_3517	chr14	105731112	105731512	401	*
wt_olap_3518	chr14	105752977	105753377	401	*
wt_olap_3519	chr14	105773798	105774198	401	*
wt_olap_3520	chr14	105884959	105885359	401	*
wt_olap_3521	chr14	105895505	105895905	401	*
wt_olap_3522	chr14	115639309	115639709	401	*
wt_olap_3523	chr14	117678455	117678855	401	*
wt_olap_3524	chr14	118130467	118130867	401	*
wt_olap_3525	chr14	120224434	120224834	401	*
wt_olap_3526	chr14	120257061	120257461	401	*
wt_olap_3527	chr14	120274808	120275208	401	*
wt_olap_3528	chr14	121695464	121695864	401	*
wt_olap_3529	chr14	121713562	121713962	401	*
wt_olap_3530	chr15	3993697	3994097	401	*
wt_olap_3531	chr15	4013831	4014231	401	*
wt_olap_3532	chr15	4138492	4138892	401	*
wt_olap_3533	chr15	4139260	4139660	401	*
wt_olap_3534	chr15	5185389	5185789	401	*
wt_olap_3535	chr15	6725594	6725994	401	*
wt_olap_3536	chr15	7078397	7078797	401	*
wt_olap_3537	chr15	7088537	7088937	401	*
wt_olap_3538	chr15	7124005	7124405	401	*
wt_olap_3539	chr15	7355632	7356032	401	*
wt_olap_3540	chr15	7398594	7398994	401	*
wt_olap_3541	chr15	7442167	7442567	401	*
wt_olap_3542	chr15	7885061	7885461	401	*
wt_olap_3543	chr15	8110607	8111007	401	*
wt_olap_3544	chr15	8346120	8346520	401	*
wt_olap_3545	chr15	9070966	9071366	401	*
wt_olap_3546	chr15	9088279	9088679	401	*
wt_olap_3547	chr15	9091974	9092374	401	*
wt_olap_3548	chr15	9096885	9097285	401	*
wt_olap_3549	chr15	9110812	9111212	401	*
wt_olap_3550	chr15	9842126	9842526	401	*
wt_olap_3551	chr15	10940210	10940610	401	*
wt_olap_3552	chr15	11399593	11399993	401	*
wt_olap_3553	chr15	12354139	12354539	401	*
wt_olap_3554	chr15	12546205	12546605	401	*
wt_olap_3555	chr15	12549136	12549536	401	*
wt_olap_3556	chr15	12706412	12706812	401	*
wt_olap_3557	chr15	12740248	12740648	401	*
wt_olap_3558	chr15	12908362	12908762	401	*
wt_olap_3559	chr15	25319144	25319544	401	*
wt_olap_3560	chr15	25984063	25984463	401	*
wt_olap_3561	chr15	27909136	27909536	401	*
wt_olap_3562	chr15	28033260	28033660	401	*
wt_olap_3563	chr15	31324088	31324488	401	*
wt_olap_3564	chr15	31343674	31344074	401	*
wt_olap_3565	chr15	31396724	31397124	401	*
wt_olap_3566	chr15	31402325	31402725	401	*
wt_olap_3567	chr15	31409843	31410243	401	*
wt_olap_3568	chr15	32944017	32944417	401	*
wt_olap_3569	chr15	34005809	34006209	401	*
wt_olap_3570	chr15	34240394	34240794	401	*
wt_olap_3571	chr15	34428853	34429253	401	*
wt_olap_3572	chr15	34434958	34435358	401	*
wt_olap_3573	chr15	35922239	35922639	401	*
wt_olap_3574	chr15	36041981	36042381	401	*
wt_olap_3575	chr15	36141589	36141989	401	*
wt_olap_3576	chr15	36275958	36276358	401	*
wt_olap_3577	chr15	38603626	38604026	401	*
wt_olap_3578	chr15	39108540	39108940	401	*
wt_olap_3579	chr15	39434118	39434518	401	*
wt_olap_3580	chr15	39467500	39467900	401	*
wt_olap_3581	chr15	39527610	39528010	401	*
wt_olap_3582	chr15	39767475	39767875	401	*
wt_olap_3583	chr15	40985873	40986273	401	*
wt_olap_3584	chr15	41830684	41831084	401	*
wt_olap_3585	chr15	41840748	41841148	401	*
wt_olap_3586	chr15	43159738	43160138	401	*
wt_olap_3587	chr15	43200646	43201046	401	*
wt_olap_3588	chr15	43283200	43283600	401	*
wt_olap_3589	chr15	44749594	44749994	401	*
wt_olap_3590	chr15	49259678	49260078	401	*
wt_olap_3591	chr15	51841506	51841906	401	*
wt_olap_3592	chr15	53099588	53099988	401	*
wt_olap_3593	chr15	53188264	53188664	401	*
wt_olap_3594	chr15	53321663	53322063	401	*
wt_olap_3595	chr15	53773885	53774285	401	*
wt_olap_3596	chr15	58717977	58718377	401	*
wt_olap_3597	chr15	58824279	58824679	401	*
wt_olap_3598	chr15	58872396	58872796	401	*
wt_olap_3599	chr15	59391848	59392248	401	*
wt_olap_3600	chr15	59566073	59566473	401	*
wt_olap_3601	chr15	59646934	59647334	401	*
wt_olap_3602	chr15	59696389	59696789	401	*
wt_olap_3603	chr15	64323459	64323859	401	*
wt_olap_3604	chr15	66908174	66908574	401	*
wt_olap_3605	chr15	66914906	66915306	401	*
wt_olap_3606	chr15	66932938	66933338	401	*
wt_olap_3607	chr15	66952666	66953066	401	*
wt_olap_3608	chr15	67092607	67093007	401	*
wt_olap_3609	chr15	67119476	67119876	401	*
wt_olap_3610	chr15	67346484	67346884	401	*
wt_olap_3611	chr15	72105944	72106344	401	*
wt_olap_3612	chr15	72140054	72140454	401	*
wt_olap_3613	chr15	72628279	72628679	401	*
wt_olap_3614	chr15	72850350	72850750	401	*
wt_olap_3615	chr15	73089875	73090275	401	*
wt_olap_3616	chr15	73185300	73185700	401	*
wt_olap_3617	chr15	73722868	73723268	401	*
wt_olap_3618	chr15	73738287	73738687	401	*
wt_olap_3619	chr15	73963784	73964184	401	*
wt_olap_3620	chr15	74052936	74053336	401	*
wt_olap_3621	chr15	74218103	74218503	401	*
wt_olap_3622	chr15	74286579	74286979	401	*
wt_olap_3623	chr15	74720884	74721284	401	*
wt_olap_3624	chr15	75812801	75813201	401	*
wt_olap_3625	chr15	75940695	75941095	401	*
wt_olap_3626	chr15	76215243	76215643	401	*
wt_olap_3627	chr15	76247200	76247600	401	*
wt_olap_3628	chr15	76625929	76626329	401	*
wt_olap_3629	chr15	76947481	76947881	401	*
wt_olap_3630	chr15	77460706	77461106	401	*
wt_olap_3631	chr15	77842214	77842614	401	*
wt_olap_3632	chr15	78174117	78174517	401	*
wt_olap_3633	chr15	78737761	78738161	401	*
wt_olap_3634	chr15	79007047	79007447	401	*
wt_olap_3635	chr15	79062889	79063289	401	*
wt_olap_3636	chr15	79623579	79623979	401	*
wt_olap_3637	chr15	79679746	79680146	401	*
wt_olap_3638	chr15	80098546	80098946	401	*
wt_olap_3639	chr15	80710928	80711328	401	*
wt_olap_3640	chr15	80797743	80798143	401	*
wt_olap_3641	chr15	80802159	80802559	401	*
wt_olap_3642	chr15	80882118	80882518	401	*
wt_olap_3643	chr15	81397455	81397855	401	*
wt_olap_3644	chr15	81406071	81406471	401	*
wt_olap_3645	chr15	81451002	81451402	401	*
wt_olap_3646	chr15	81467523	81467923	401	*
wt_olap_3647	chr15	81729760	81730160	401	*
wt_olap_3648	chr15	81804373	81804773	401	*
wt_olap_3649	chr15	81855309	81855709	401	*
wt_olap_3650	chr15	81856870	81857270	401	*
wt_olap_3651	chr15	81858349	81858749	401	*
wt_olap_3652	chr15	81879644	81880044	401	*
wt_olap_3653	chr15	81960029	81960429	401	*
wt_olap_3654	chr15	82007407	82007807	401	*
wt_olap_3655	chr15	82214850	82215250	401	*
wt_olap_3656	chr15	82242820	82243220	401	*
wt_olap_3657	chr15	82849541	82849941	401	*
wt_olap_3658	chr15	83011286	83011686	401	*
wt_olap_3659	chr15	83141924	83142324	401	*
wt_olap_3660	chr15	83460922	83461322	401	*
wt_olap_3661	chr15	84167546	84167946	401	*
wt_olap_3662	chr15	84168804	84169204	401	*
wt_olap_3663	chr15	84301041	84301441	401	*
wt_olap_3664	chr15	84891264	84891664	401	*
wt_olap_3665	chr15	85746572	85746972	401	*
wt_olap_3666	chr15	85994958	85995358	401	*
wt_olap_3667	chr15	86309831	86310231	401	*
wt_olap_3668	chr15	86474991	86475391	401	*
wt_olap_3669	chr15	86478787	86479187	401	*
wt_olap_3670	chr15	86574379	86574779	401	*
wt_olap_3671	chr15	86811793	86812193	401	*
wt_olap_3672	chr15	86858324	86858724	401	*
wt_olap_3673	chr15	88612768	88613168	401	*
wt_olap_3674	chr15	90931561	90931961	401	*
wt_olap_3675	chr15	90982419	90982819	401	*
wt_olap_3676	chr15	91017593	91017993	401	*
wt_olap_3677	chr15	93275870	93276270	401	*
wt_olap_3678	chr15	93319635	93320035	401	*
wt_olap_3679	chr15	93513553	93513953	401	*
wt_olap_3680	chr15	93739534	93739934	401	*
wt_olap_3681	chr15	94244329	94244729	401	*
wt_olap_3682	chr15	94251923	94252323	401	*
wt_olap_3683	chr15	96446724	96447124	401	*
wt_olap_3684	chr15	96515678	96516078	401	*
wt_olap_3685	chr15	96521034	96521434	401	*
wt_olap_3686	chr15	96590604	96591004	401	*
wt_olap_3687	chr15	96625197	96625597	401	*
wt_olap_3688	chr15	97527603	97528003	401	*
wt_olap_3689	chr15	97535749	97536149	401	*
wt_olap_3690	chr15	97664107	97664507	401	*
wt_olap_3691	chr15	97965638	97966038	401	*
wt_olap_3692	chr15	98557052	98557452	401	*
wt_olap_3693	chr15	98581069	98581469	401	*
wt_olap_3694	chr15	98870094	98870494	401	*
wt_olap_3695	chr15	98917929	98918329	401	*
wt_olap_3696	chr15	98940665	98941065	401	*
wt_olap_3697	chr15	98946402	98946802	401	*
wt_olap_3698	chr15	99129378	99129778	401	*
wt_olap_3699	chr15	99251818	99252218	401	*
wt_olap_3700	chr15	99614707	99615107	401	*
wt_olap_3701	chr15	101115515	101115915	401	*
wt_olap_3702	chr15	101139840	101140240	401	*
wt_olap_3703	chr15	101471660	101472060	401	*
wt_olap_3704	chr15	101802370	101802770	401	*
wt_olap_3705	chr15	102393712	102394112	401	*
wt_olap_3706	chr15	102405850	102406250	401	*
wt_olap_3707	chr15	102458912	102459312	401	*
wt_olap_3708	chr15	102471287	102471687	401	*
wt_olap_3709	chr15	102473246	102473646	401	*
wt_olap_3710	chr15	102483162	102483562	401	*
wt_olap_3711	chr15	102517835	102518235	401	*
wt_olap_3712	chr15	102593497	102593897	401	*
wt_olap_3713	chr15	102672298	102672698	401	*
wt_olap_3714	chr15	102676295	102676695	401	*
wt_olap_3715	chr15	102692411	102692811	401	*
wt_olap_3716	chr15	102722037	102722437	401	*
wt_olap_3717	chr15	103167305	103167705	401	*
wt_olap_3718	chr15	103240136	103240536	401	*
wt_olap_3719	chr15	103330569	103330969	401	*
wt_olap_3720	chr16	3743847	3744247	401	*
wt_olap_3721	chr16	4102719	4103119	401	*
wt_olap_3722	chr16	4655885	4656285	401	*
wt_olap_3723	chr16	8498288	8498688	401	*
wt_olap_3724	chr16	11087517	11087917	401	*
wt_olap_3725	chr16	11205477	11205877	401	*
wt_olap_3726	chr16	11209755	11210155	401	*
wt_olap_3727	chr16	11278701	11279101	401	*
wt_olap_3728	chr16	13678596	13678996	401	*
wt_olap_3729	chr16	13852734	13853134	401	*
wt_olap_3730	chr16	15832393	15832793	401	*
wt_olap_3731	chr16	15863196	15863596	401	*
wt_olap_3732	chr16	16559992	16560392	401	*
wt_olap_3733	chr16	18179616	18180016	401	*
wt_olap_3734	chr16	18275135	18275535	401	*
wt_olap_3735	chr16	18811708	18812108	401	*
wt_olap_3736	chr16	19883780	19884180	401	*
wt_olap_3737	chr16	20537876	20538276	401	*
wt_olap_3738	chr16	20595018	20595418	401	*
wt_olap_3739	chr16	21204296	21204696	401	*
wt_olap_3740	chr16	21547394	21547794	401	*
wt_olap_3741	chr16	21665003	21665403	401	*
wt_olap_3742	chr16	24190620	24191020	401	*
wt_olap_3743	chr16	30397665	30398065	401	*
wt_olap_3744	chr16	30587624	30588024	401	*
wt_olap_3745	chr16	31024150	31024550	401	*
wt_olap_3746	chr16	31072866	31073266	401	*
wt_olap_3747	chr16	31647202	31647602	401	*
wt_olap_3748	chr16	31655771	31656171	401	*
wt_olap_3749	chr16	31929016	31929416	401	*
wt_olap_3750	chr16	31954377	31954777	401	*
wt_olap_3751	chr16	32020933	32021333	401	*
wt_olap_3752	chr16	32535050	32535450	401	*
wt_olap_3753	chr16	33568262	33568662	401	*
wt_olap_3754	chr16	33692016	33692416	401	*
wt_olap_3755	chr16	33764538	33764938	401	*
wt_olap_3756	chr16	34807259	34807659	401	*
wt_olap_3757	chr16	34813171	34813571	401	*
wt_olap_3758	chr16	34854055	34854455	401	*
wt_olap_3759	chr16	34899983	34900383	401	*
wt_olap_3760	chr16	34901094	34901494	401	*
wt_olap_3761	chr16	34958813	34959213	401	*
wt_olap_3762	chr16	35363900	35364300	401	*
wt_olap_3763	chr16	35413062	35413462	401	*
wt_olap_3764	chr16	35717760	35718160	401	*
wt_olap_3765	chr16	35948255	35948655	401	*
wt_olap_3766	chr16	36007647	36008047	401	*
wt_olap_3767	chr16	36885982	36886382	401	*
wt_olap_3768	chr16	36945062	36945462	401	*
wt_olap_3769	chr16	37384974	37385374	401	*
wt_olap_3770	chr16	37510812	37511212	401	*
wt_olap_3771	chr16	37539606	37540006	401	*
wt_olap_3772	chr16	37684554	37684954	401	*
wt_olap_3773	chr16	38088771	38089171	401	*
wt_olap_3774	chr16	38115806	38116206	401	*
wt_olap_3775	chr16	38670591	38670991	401	*
wt_olap_3776	chr16	38938638	38939038	401	*
wt_olap_3777	chr16	38953825	38954225	401	*
wt_olap_3778	chr16	38982865	38983265	401	*
wt_olap_3779	chr16	42875392	42875792	401	*
wt_olap_3780	chr16	43889549	43889949	401	*
wt_olap_3781	chr16	44139123	44139523	401	*
wt_olap_3782	chr16	45974155	45974555	401	*
wt_olap_3783	chr16	46010244	46010644	401	*
wt_olap_3784	chr16	56175097	56175497	401	*
wt_olap_3785	chr16	56188226	56188626	401	*
wt_olap_3786	chr16	56204056	56204456	401	*
wt_olap_3787	chr16	57231320	57231720	401	*
wt_olap_3788	chr16	57846377	57846777	401	*
wt_olap_3789	chr16	58704899	58705299	401	*
wt_olap_3790	chr16	59464036	59464436	401	*
wt_olap_3791	chr16	59632390	59632790	401	*
wt_olap_3792	chr16	59638043	59638443	401	*
wt_olap_3793	chr16	62832575	62832975	401	*
wt_olap_3794	chr16	62840048	62840448	401	*
wt_olap_3795	chr16	64681967	64682367	401	*
wt_olap_3796	chr16	64847277	64847677	401	*
wt_olap_3797	chr16	64873342	64873742	401	*
wt_olap_3798	chr16	67060784	67061184	401	*
wt_olap_3799	chr16	67127755	67128155	401	*
wt_olap_3800	chr16	67410892	67411292	401	*
wt_olap_3801	chr16	67446588	67446988	401	*
wt_olap_3802	chr16	67609059	67609459	401	*
wt_olap_3803	chr16	67613961	67614361	401	*
wt_olap_3804	chr16	67618028	67618428	401	*
wt_olap_3805	chr16	71054443	71054843	401	*
wt_olap_3806	chr16	74756968	74757368	401	*
wt_olap_3807	chr16	75766973	75767373	401	*
wt_olap_3808	chr16	76300972	76301372	401	*
wt_olap_3809	chr16	76321720	76322120	401	*
wt_olap_3810	chr16	76453946	76454346	401	*
wt_olap_3811	chr16	76539737	76540137	401	*
wt_olap_3812	chr16	78574342	78574742	401	*
wt_olap_3813	chr16	84773914	84774314	401	*
wt_olap_3814	chr16	84774820	84775220	401	*
wt_olap_3815	chr16	85144526	85144926	401	*
wt_olap_3816	chr16	87207898	87208298	401	*
wt_olap_3817	chr16	89738978	89739378	401	*
wt_olap_3818	chr16	90132418	90132818	401	*
wt_olap_3819	chr16	90244498	90244898	401	*
wt_olap_3820	chr16	90996404	90996804	401	*
wt_olap_3821	chr16	91125414	91125814	401	*
wt_olap_3822	chr16	92295208	92295608	401	*
wt_olap_3823	chr16	92301013	92301413	401	*
wt_olap_3824	chr16	92387755	92388155	401	*
wt_olap_3825	chr16	92610499	92610899	401	*
wt_olap_3826	chr16	93217745	93218145	401	*
wt_olap_3827	chr16	94164949	94165349	401	*
wt_olap_3828	chr16	95983410	95983810	401	*
wt_olap_3829	chr16	96118123	96118523	401	*
wt_olap_3830	chr16	96124814	96125214	401	*
wt_olap_3831	chr16	96126582	96126982	401	*
wt_olap_3832	chr16	97017172	97017572	401	*
wt_olap_3833	chr16	97226632	97227032	401	*
wt_olap_3834	chr16	97919766	97920166	401	*
wt_olap_3835	chr17	5021841	5022241	401	*
wt_olap_3836	chr17	5491344	5491744	401	*
wt_olap_3837	chr17	5527906	5528306	401	*
wt_olap_3838	chr17	5595039	5595439	401	*
wt_olap_3839	chr17	7194964	7195364	401	*
wt_olap_3840	chr17	7198019	7198419	401	*
wt_olap_3841	chr17	7204856	7205256	401	*
wt_olap_3842	chr17	7258799	7259199	401	*
wt_olap_3843	chr17	7633901	7634301	401	*
wt_olap_3844	chr17	8120794	8121194	401	*
wt_olap_3845	chr17	9052600	9053000	401	*
wt_olap_3846	chr17	9764992	9765392	401	*
wt_olap_3847	chr17	10839967	10840367	401	*
wt_olap_3848	chr17	11664519	11664919	401	*
wt_olap_3849	chr17	12741068	12741468	401	*
wt_olap_3850	chr17	14246225	14246625	401	*
wt_olap_3851	chr17	15564561	15564961	401	*
wt_olap_3852	chr17	15808012	15808412	401	*
wt_olap_3853	chr17	15831742	15832142	401	*
wt_olap_3854	chr17	15950250	15950650	401	*
wt_olap_3855	chr17	16951324	16951724	401	*
wt_olap_3856	chr17	17063838	17064238	401	*
wt_olap_3857	chr17	17234647	17235047	401	*
wt_olap_3858	chr17	17294206	17294606	401	*
wt_olap_3859	chr17	17374221	17374621	401	*
wt_olap_3860	chr17	17622144	17622544	401	*
wt_olap_3861	chr17	20944975	20945375	401	*
wt_olap_3862	chr17	21515721	21516121	401	*
wt_olap_3863	chr17	23550159	23550559	401	*
wt_olap_3864	chr17	23703020	23703420	401	*
wt_olap_3865	chr17	23739397	23739797	401	*
wt_olap_3866	chr17	24204098	24204498	401	*
wt_olap_3867	chr17	24527886	24528286	401	*
wt_olap_3868	chr17	24582074	24582474	401	*
wt_olap_3869	chr17	25273674	25274074	401	*
wt_olap_3870	chr17	25418803	25419203	401	*
wt_olap_3871	chr17	25452543	25452943	401	*
wt_olap_3872	chr17	25721477	25721877	401	*
wt_olap_3873	chr17	25727372	25727772	401	*
wt_olap_3874	chr17	25920000	25920400	401	*
wt_olap_3875	chr17	26132375	26132775	401	*
wt_olap_3876	chr17	26266447	26266847	401	*
wt_olap_3877	chr17	26656878	26657278	401	*
wt_olap_3878	chr17	26752989	26753389	401	*
wt_olap_3879	chr17	27120276	27120676	401	*
wt_olap_3880	chr17	27433311	27433711	401	*
wt_olap_3881	chr17	27661261	27661661	401	*
wt_olap_3882	chr17	27927545	27927945	401	*
wt_olap_3883	chr17	28185575	28185975	401	*
wt_olap_3884	chr17	28313120	28313520	401	*
wt_olap_3885	chr17	28327908	28328308	401	*
wt_olap_3886	chr17	28364865	28365265	401	*
wt_olap_3887	chr17	28371917	28372317	401	*
wt_olap_3888	chr17	29331217	29331617	401	*
