seqnames	start	end	width	strand	gene	distTSS	peak.id
chr14	105288043	105288443	401	*	Ndfip2	29670	peak.3129
chr14	105731112	105731512	401	*	Gm10076	49484	peak.3130
chr14	105731112	105731512	401	*	Spry2	165507	peak.3130
chr14	105752977	105753377	401	*	Gm10076	71349	peak.3131
chr14	105752977	105753377	401	*	Spry2	143642	peak.3131
chr14	105773798	105774198	401	*	Gm10076	92170	peak.3132
chr14	105773798	105774198	401	*	Spry2	122821	peak.3132
chr14	105883260	105883660	401	*	Spry2	13359	peak.3133
chr14	105883260	105883660	401	*	Gm10076	201632	peak.3133
chr14	105884959	105885359	401	*	Spry2	11660	peak.3134
chr14	105884959	105885359	401	*	Gm10076	203331	peak.3134
chr14	105893102	105893502	401	*	Spry2	3517	peak.3135
chr14	105893102	105893502	401	*	Gm10076	211474	peak.3135
chr14	105895505	105895905	401	*	Spry2	1114	peak.3136
chr14	105895505	105895905	401	*	Gm10076	213877	peak.3136
chr14	108405139	108405539	401	*	Slitrk1	508900	peak.3137
chr14	114957399	114957799	401	*	Gpc5	-135027	peak.3138
chr14	115633928	115634328	401	*	Gpc5	541502	peak.3139
chr14	115639309	115639709	401	*	Gpc5	546883	peak.3140
chr14	115779522	115779922	401	*	Gpc5	687096	peak.3141
chr14	117002243	117002643	401	*	Gpc6	76912	peak.3142
chr14	117678455	117678855	401	*	Dct	373591	peak.3143
chr14	117678455	117678855	401	*	Gpc6	753124	peak.3143
chr14	118130467	118130867	401	*	Dct	-78421	peak.3144
chr14	118130467	118130867	401	*	Tgds	2098	peak.3144
chr14	119007398	119007798	401	*	Dnajc3	69666	peak.3145
chr14	119007398	119007798	401	*	Uggt2	91832	peak.3145
chr14	120142340	120142740	401	*	Mbnl2	-133129	peak.3146
chr14	120142340	120142740	401	*	Oxgr1	-100105	peak.3146
chr14	120224434	120224834	401	*	Oxgr1	-182199	peak.3147
chr14	120224434	120224834	401	*	Mbnl2	-51035	peak.3147
chr14	120257061	120257461	401	*	Oxgr1	-214826	peak.3148
chr14	120257061	120257461	401	*	Mbnl2	-18408	peak.3148
chr14	120274808	120275208	401	*	Mbnl2	-661	peak.3149
chr14	120296056	120296456	401	*	Rap2a	-182205	peak.3150
chr14	120296056	120296456	401	*	Mbnl2	20587	peak.3150
chr14	120328432	120328832	401	*	Rap2a	-149829	peak.3151
chr14	120328432	120328832	401	*	Mbnl2	52963	peak.3151
chr14	120460934	120461334	401	*	Rap2a	-17327	peak.3152
chr14	120460934	120461334	401	*	Mbnl2	185465	peak.3152
chr14	120477514	120477914	401	*	Rap2a	-747	peak.3153
chr14	120835780	120836180	401	*	Ipo5	-75214	peak.3154
chr14	120835780	120836180	401	*	Rap2a	357519	peak.3154
chr14	120929288	120929688	401	*	Farp1	-106076	peak.3155
chr14	120929288	120929688	401	*	Ipo5	18294	peak.3155
chr14	121052868	121053268	401	*	Farp1	17504	peak.3156
chr14	121052868	121053268	401	*	Stk24	326266	peak.3156
chr14	121200889	121201289	401	*	Farp1	165525	peak.3157
chr14	121200889	121201289	401	*	Stk24	178245	peak.3157
chr14	121387723	121388123	401	*	Stk24	-8589	peak.3158
chr14	121387723	121388123	401	*	Slc15a1	117331	peak.3158
chr14	121695464	121695864	401	*	Slc15a1	-190410	peak.3159
chr14	121695464	121695864	401	*	Dock9	2753	peak.3159
chr14	121713562	121713962	401	*	Ubac2	-164844	peak.3160
chr14	121713562	121713962	401	*	Dock9	-15345	peak.3160
chr14	121798501	121798901	401	*	Dock9	-100284	peak.3161
chr14	121798501	121798901	401	*	Ubac2	-79905	peak.3161
chr14	121932041	121932441	401	*	Gpr18	-16467	peak.3162
chr14	121932041	121932441	401	*	Gpr183	32952	peak.3162
chr14	122146235	122146635	401	*	Clybl	-35259	peak.3163
chr14	122146235	122146635	401	*	Tm9sf2	39397	peak.3163
chr14	122900379	122900779	401	*	Ggact	12583	peak.3164
chr14	122900379	122900779	401	*	Pcca	366240	peak.3164
chr14	123256794	123257194	401	*	Tmtc4	-273711	peak.3165
chr14	123256794	123257194	401	*	Nalcn	370150	peak.3165
chr14	123355696	123356096	401	*	Tmtc4	-372613	peak.3166
chr14	123355696	123356096	401	*	Nalcn	271248	peak.3166
chr15	3993697	3994097	401	*	Fbxo4	-14324	peak.3167
chr15	3993697	3994097	401	*	AW549877	1855	peak.3167
chr15	3995819	3996219	401	*	AW549877	-267	peak.3168
chr15	4013831	4014231	401	*	AW549877	-18279	peak.3169
chr15	4013831	4014231	401	*	Oxct1	-12352	peak.3169
chr15	4138492	4138892	401	*	Plcxd3	-236812	peak.3170
chr15	4138492	4138892	401	*	Oxct1	112309	peak.3170
chr15	4139260	4139660	401	*	Plcxd3	-236044	peak.3171
chr15	4139260	4139660	401	*	Oxct1	113077	peak.3171
chr15	5185389	5185789	401	*	Ttc33	29	peak.3172
chr15	6554618	6555018	401	*	Fyb	-25053	peak.3173
chr15	6554618	6555018	401	*	C9	109491	peak.3173
chr15	6725594	6725994	401	*	Rictor	17413	peak.3174
chr15	6725594	6725994	401	*	Osmr	149175	peak.3174
chr15	6904241	6904641	401	*	Lifr	-249912	peak.3175
chr15	6904241	6904641	401	*	Osmr	-29472	peak.3175
chr15	6932744	6933144	401	*	Lifr	-221409	peak.3176
chr15	6932744	6933144	401	*	Osmr	-57975	peak.3176
chr15	7078397	7078797	401	*	Osmr	-203628	peak.3177
chr15	7078397	7078797	401	*	Lifr	-75756	peak.3177
chr15	7088537	7088937	401	*	Osmr	-213768	peak.3178
chr15	7088537	7088937	401	*	Lifr	-65616	peak.3178
chr15	7124005	7124405	401	*	Osmr	-249236	peak.3179
chr15	7124005	7124405	401	*	Lifr	-30148	peak.3179
chr15	7143861	7144261	401	*	Osmr	-269092	peak.3180
chr15	7143861	7144261	401	*	Lifr	-10292	peak.3180
chr15	7152117	7152517	401	*	Lifr	-2036	peak.3181
chr15	7168271	7168671	401	*	Lifr	14118	peak.3182
chr15	7168271	7168671	401	*	Egflam	229880	peak.3182
chr15	7205248	7205648	401	*	Lifr	51095	peak.3183
chr15	7205248	7205648	401	*	Egflam	192903	peak.3183
chr15	7355632	7356032	401	*	Egflam	42519	peak.3184
chr15	7355632	7356032	401	*	Lifr	201479	peak.3184
chr15	7398594	7398994	401	*	Egflam	-443	peak.3185
chr15	7442167	7442567	401	*	Gdnf	-368644	peak.3186
chr15	7442167	7442567	401	*	Egflam	-44016	peak.3186
chr15	7650826	7651226	401	*	Egflam	-252675	peak.3187
chr15	7650826	7651226	401	*	Gdnf	-159985	peak.3187
chr15	7885061	7885461	401	*	Gdnf	74250	peak.3188
chr15	7885061	7885461	401	*	Wdr70	213948	peak.3188
chr15	7888686	7889086	401	*	Gdnf	77875	peak.3189
chr15	7888686	7889086	401	*	Wdr70	210323	peak.3189
chr15	8110607	8111007	401	*	2410089E03Rik	-58299	peak.3190
chr15	8110607	8111007	401	*	Nup155	1494	peak.3190
chr15	8346120	8346520	401	*	Nipbl	98143	peak.3191
chr15	8346120	8346520	401	*	2410089E03Rik	177214	peak.3191
chr15	8404956	8405356	401	*	Nipbl	39307	peak.3192
chr15	8404956	8405356	401	*	2410089E03Rik	236050	peak.3192
chr15	8596431	8596831	401	*	Gm2310	-76678	peak.3193
chr15	8596431	8596831	401	*	Slc1a3	114133	peak.3193
chr15	9070966	9071366	401	*	Nadk2	-94	peak.3194
chr15	9073891	9074291	401	*	Nadk2	2831	peak.3195
chr15	9073891	9074291	401	*	Skp2	66274	peak.3195
chr15	9080292	9080692	401	*	Nadk2	9232	peak.3196
chr15	9080292	9080692	401	*	Skp2	59873	peak.3196
chr15	9088279	9088679	401	*	Nadk2	17219	peak.3197
chr15	9088279	9088679	401	*	Skp2	51886	peak.3197
chr15	9091974	9092374	401	*	Nadk2	20914	peak.3198
chr15	9091974	9092374	401	*	Skp2	48191	peak.3198
chr15	9096885	9097285	401	*	Nadk2	25825	peak.3199
chr15	9096885	9097285	401	*	Skp2	43280	peak.3199
chr15	9110812	9111212	401	*	Skp2	29353	peak.3200
chr15	9110812	9111212	401	*	Nadk2	39752	peak.3200
chr15	9842126	9842526	401	*	Prlr	-335329	peak.3201
chr15	9842126	9842526	401	*	Spef2	-93458	peak.3201
chr15	10675777	10676177	401	*	Ttc23l	-117309	peak.3202
chr15	10675777	10676177	401	*	Rai14	37563	peak.3202
chr15	10940210	10940610	401	*	Rai14	-226870	peak.3203
chr15	10940210	10940610	401	*	C1qtnf3	-11947	peak.3203
chr15	11399593	11399993	401	*	Tars	-135	peak.3204
chr15	12107309	12107709	401	*	Sub1	-111451	peak.3205
chr15	12107309	12107709	401	*	Zfr	-10322	peak.3205
chr15	12246967	12247367	401	*	Golph3	-74329	peak.3206
chr15	12246967	12247367	401	*	Mtmr12	42139	peak.3206
chr15	12354139	12354539	401	*	Golph3	32843	peak.3207
chr15	12354139	12354539	401	*	Pdzd2	238217	peak.3207
chr15	12494094	12494494	401	*	Pdzd2	98262	peak.3208
chr15	12494094	12494494	401	*	Golph3	172798	peak.3208
chr15	12546205	12546605	401	*	Pdzd2	46151	peak.3209
chr15	12546205	12546605	401	*	Golph3	224909	peak.3209
chr15	12549136	12549536	401	*	Pdzd2	43220	peak.3210
chr15	12549136	12549536	401	*	Golph3	227840	peak.3210
chr15	12554130	12554530	401	*	Pdzd2	38226	peak.3211
chr15	12554130	12554530	401	*	Golph3	232834	peak.3211
chr15	12706412	12706812	401	*	Pdzd2	-114056	peak.3212
chr15	12706412	12706812	401	*	6030458C11Rik	118045	peak.3212
chr15	12740248	12740648	401	*	Pdzd2	-147892	peak.3213
chr15	12740248	12740648	401	*	6030458C11Rik	84209	peak.3213
chr15	12824637	12825037	401	*	6030458C11Rik	-180	peak.3214
chr15	12824637	12825037	401	*	Drosha	22	peak.3214
chr15	12908362	12908762	401	*	Drosha	83747	peak.3215
chr15	12908362	12908762	401	*	Cdh6	265077	peak.3215
chr15	20884303	20884703	401	*	Cdh12	-226949	peak.3216
chr15	20884303	20884703	401	*	Acot10	-217753	peak.3216
chr15	21344761	21345161	401	*	Cdh12	233509	peak.3217
chr15	25319144	25319544	401	*	9230109A22Rik	-170185	peak.3218
chr15	25319144	25319544	401	*	Basp1	94420	peak.3218
chr15	25669300	25669700	401	*	Retreg1	-173764	peak.3219
chr15	25669300	25669700	401	*	Myo10	46975	peak.3219
chr15	25713527	25713927	401	*	Retreg1	-129537	peak.3220
chr15	25713527	25713927	401	*	Myo10	91202	peak.3220
chr15	25760295	25760695	401	*	Retreg1	-82769	peak.3221
chr15	25760295	25760695	401	*	Myo10	137970	peak.3221
chr15	25984063	25984463	401	*	Zfp622	-103	peak.3222
chr15	26778296	26778696	401	*	Fbxl7	116553	peak.3223
chr15	26778296	26778696	401	*	11-Mar	469432	peak.3223
chr15	26780528	26780928	401	*	Fbxl7	114321	peak.3224
chr15	26780528	26780928	401	*	11-Mar	471664	peak.3224
chr15	27423398	27423798	401	*	Ank	-43079	peak.3225
chr15	27423398	27423798	401	*	Gm6576	398212	peak.3225
chr15	27528547	27528947	401	*	Ank	62070	peak.3226
chr15	27528547	27528947	401	*	Otulin	101946	peak.3226
chr15	27578160	27578560	401	*	Otulin	52333	peak.3227
chr15	27578160	27578560	401	*	Ank	111683	peak.3227
chr15	27909136	27909536	401	*	Fam105a	-227794	peak.3228
chr15	27909136	27909536	401	*	Trio	116512	peak.3228
chr15	27943923	27944323	401	*	Fam105a	-262581	peak.3229
chr15	27943923	27944323	401	*	Trio	81725	peak.3229
chr15	28033260	28033660	401	*	Dnah5	-170292	peak.3230
chr15	28033260	28033660	401	*	Trio	-7612	peak.3230
chr15	28864176	28864576	401	*	Dnah5	660624	peak.3231
chr15	30424321	30424721	401	*	Dap	-799793	peak.3232
chr15	30424321	30424721	401	*	Ctnnd2	251928	peak.3232
chr15	31124702	31125102	401	*	Dap	-99412	peak.3233
chr15	31124702	31125102	401	*	Ctnnd2	952309	peak.3233
chr15	31324088	31324488	401	*	Ankrd33b	43438	peak.3234
chr15	31324088	31324488	401	*	Dap	99974	peak.3234
chr15	31343674	31344074	401	*	Ankrd33b	23852	peak.3235
chr15	31343674	31344074	401	*	Dap	119560	peak.3235
chr15	31396724	31397124	401	*	Ankrd33b	-29198	peak.3236
chr15	31396724	31397124	401	*	Ropn1l	56765	peak.3236
chr15	31402325	31402725	401	*	Ankrd33b	-34799	peak.3237
chr15	31402325	31402725	401	*	Ropn1l	51164	peak.3237
chr15	31409843	31410243	401	*	Ankrd33b	-42317	peak.3238
chr15	31409843	31410243	401	*	Ropn1l	43646	peak.3238
chr15	32944017	32944417	401	*	Cpq	-138912	peak.3239
chr15	32944017	32944417	401	*	Sdc2	23494	peak.3239
chr15	34005809	34006209	401	*	Tspyl5	-318126	peak.3240
chr15	34005809	34006209	401	*	Mtdh	-76710	peak.3240
chr15	34083590	34083990	401	*	Laptm4b	-154236	peak.3241
chr15	34083590	34083990	401	*	Mtdh	1071	peak.3241
chr15	34240394	34240794	401	*	Matn2	-66087	peak.3242
chr15	34240394	34240794	401	*	Laptm4b	2568	peak.3242
chr15	34298366	34298766	401	*	Matn2	-8115	peak.3243
chr15	34298366	34298766	401	*	Laptm4b	60540	peak.3243
chr15	34341623	34342023	401	*	9430069I07Rik	14598	peak.3244
chr15	34341623	34342023	401	*	Matn2	35142	peak.3244
chr15	34428853	34429253	401	*	9430069I07Rik	-72632	peak.3245
chr15	34428853	34429253	401	*	Rpl30	14587	peak.3245
chr15	34434958	34435358	401	*	9430069I07Rik	-78737	peak.3246
chr15	34434958	34435358	401	*	Rpl30	8482	peak.3246
chr15	34443040	34443440	401	*	Rpl30	400	peak.3247
chr15	35319108	35319508	401	*	Vps13b	-52238	peak.3248
chr15	35319108	35319508	401	*	Osr2	23210	peak.3248
chr15	35726063	35726463	401	*	Cox6c	211382	peak.3249
chr15	35726063	35726463	401	*	Vps13b	354717	peak.3249
chr15	35922239	35922639	401	*	Cox6c	15206	peak.3250
chr15	35922239	35922639	401	*	Vps13b	550893	peak.3250
chr15	36041981	36042381	401	*	Cox6c	-104536	peak.3251
chr15	36041981	36042381	401	*	Rgs22	98219	peak.3251
chr15	36104385	36104785	401	*	Cox6c	-166940	peak.3252
chr15	36104385	36104785	401	*	Rgs22	35815	peak.3252
chr15	36141589	36141989	401	*	Rgs22	-1389	peak.3253
chr15	36226095	36226495	401	*	Spag1	46927	peak.3254
chr15	36226095	36226495	401	*	Rnf19a	56852	peak.3254
chr15	36275958	36276358	401	*	Rnf19a	6989	peak.3255
chr15	36275958	36276358	401	*	Spag1	96790	peak.3255
chr15	37192506	37192906	401	*	Zfp706	-185304	peak.3256
chr15	37192506	37192906	401	*	Grhl2	-40330	peak.3256
chr15	37383125	37383525	401	*	4930447A16Rik	-42229	peak.3257
chr15	37383125	37383525	401	*	Grhl2	150289	peak.3257
chr15	38496431	38496831	401	*	Klf10	-195924	peak.3258
chr15	38496431	38496831	401	*	Azin1	22635	peak.3258
chr15	38517988	38518388	401	*	Klf10	-217481	peak.3259
chr15	38517988	38518388	401	*	Azin1	1078	peak.3259
chr15	38542766	38543166	401	*	Atp6v1c1	-118938	peak.3260
chr15	38542766	38543166	401	*	Azin1	-23700	peak.3260
chr15	38603626	38604026	401	*	Azin1	-84560	peak.3261
chr15	38603626	38604026	401	*	Atp6v1c1	-58078	peak.3261
chr15	38620039	38620439	401	*	Azin1	-100973	peak.3262
chr15	38620039	38620439	401	*	Atp6v1c1	-41665	peak.3262
chr15	39019167	39019567	401	*	Cthrc1	-57565	peak.3263
chr15	39019167	39019567	401	*	Fzd6	13034	peak.3263
chr15	39108540	39108940	401	*	Dcaf13	-4125	peak.3264
chr15	39108540	39108940	401	*	Slc25a32	3976	peak.3264
chr15	39146153	39146553	401	*	Rims2	-52010	peak.3265
chr15	39146153	39146553	401	*	Dcaf13	33488	peak.3265
chr15	39434118	39434518	401	*	Dcstamp	-311614	peak.3266
chr15	39434118	39434518	401	*	Rims2	235955	peak.3266
chr15	39467500	39467900	401	*	Dcstamp	-278232	peak.3267
chr15	39467500	39467900	401	*	Rims2	269337	peak.3267
chr15	39527610	39528010	401	*	Dcstamp	-218122	peak.3268
chr15	39527610	39528010	401	*	Rims2	329447	peak.3268
chr15	39758105	39758505	401	*	Dcstamp	12373	peak.3269
chr15	39758105	39758505	401	*	Dpys	99162	peak.3269
chr15	39767475	39767875	401	*	Dcstamp	21743	peak.3270
chr15	39767475	39767875	401	*	Dpys	89792	peak.3270
chr15	39924934	39925334	401	*	Dpys	-67667	peak.3271
chr15	39924934	39925334	401	*	Lrp12	18654	peak.3271
chr15	40985873	40986273	401	*	Oxr1	-461409	peak.3272
chr15	40985873	40986273	401	*	Zfpm2	331031	peak.3272
chr15	41830684	41831084	401	*	Abra	38836	peak.3273
chr15	41830684	41831084	401	*	Oxr1	383402	peak.3273
chr15	41840748	41841148	401	*	Abra	28772	peak.3274
chr15	41840748	41841148	401	*	Oxr1	393466	peak.3274
chr15	42680162	42680562	401	*	Angpt1	-3385	peak.3275
chr15	42979276	42979676	401	*	Angpt1	-302499	peak.3276
chr15	42979276	42979676	401	*	Rspo2	191342	peak.3276
chr15	43159738	43160138	401	*	Angpt1	-482961	peak.3277
chr15	43159738	43160138	401	*	Rspo2	10880	peak.3277
chr15	43200646	43201046	401	*	Rspo2	-30028	peak.3278
chr15	43200646	43201046	401	*	Eif3e	81890	peak.3278
chr15	43212753	43213153	401	*	Rspo2	-42135	peak.3279
chr15	43212753	43213153	401	*	Eif3e	69783	peak.3279
chr15	43283200	43283600	401	*	Eif3e	-664	peak.3280
chr15	43526085	43526485	401	*	Emc2	49056	peak.3281
chr15	43526085	43526485	401	*	Tmem74	343744	peak.3281
chr15	44427857	44428257	401	*	Eny2	-54	peak.3282
chr15	44427857	44428257	401	*	Nudcd1	250	peak.3282
chr15	44747862	44748262	401	*	Sybu	40001	peak.3283
chr15	44747862	44748262	401	*	Ebag9	128421	peak.3283
chr15	44749594	44749994	401	*	Sybu	38269	peak.3284
chr15	44749594	44749994	401	*	Ebag9	130153	peak.3284
chr15	49259678	49260078	401	*	Csmd3	-467889	peak.3285
chr15	50659343	50659743	401	*	Trps1	229506	peak.3286
chr15	50726968	50727368	401	*	Trps1	161881	peak.3287
chr15	50735971	50736371	401	*	Trps1	152878	peak.3288
chr15	50753284	50753684	401	*	Trps1	135565	peak.3289
chr15	51841506	51841906	401	*	Trps1	-952657	peak.3290
chr15	51841506	51841906	401	*	Eif3h	23775	peak.3290
chr15	53099588	53099988	401	*	Ext1	246371	peak.3291
chr15	53099588	53099988	401	*	Med30	387343	peak.3291
chr15	53155263	53155663	401	*	Ext1	190696	peak.3292
chr15	53155263	53155663	401	*	Med30	443018	peak.3292
chr15	53188264	53188664	401	*	Ext1	157695	peak.3293
chr15	53188264	53188664	401	*	Med30	476019	peak.3293
chr15	53272942	53273342	401	*	Ext1	73017	peak.3294
chr15	53272942	53273342	401	*	Med30	560697	peak.3294
chr15	53291533	53291933	401	*	Ext1	54426	peak.3295
chr15	53291533	53291933	401	*	Med30	579288	peak.3295
chr15	53321663	53322063	401	*	Ext1	24296	peak.3296
chr15	53321663	53322063	401	*	Med30	609418	peak.3296
chr15	53773885	53774285	401	*	Ext1	-427926	peak.3297
chr15	53773885	53774285	401	*	Gm7489	-110821	peak.3297
chr15	55112142	55112542	401	*	Deptor	25	peak.3298
chr15	56817400	56817800	401	*	Has2	-123061	peak.3299
chr15	56817400	56817800	401	*	Slc22a22	660025	peak.3299
chr15	57590527	57590927	401	*	Slc22a22	-113102	peak.3300
chr15	57590527	57590927	401	*	Zhx2	-103938	peak.3300
chr15	57693033	57693433	401	*	Zhx2	-1432	peak.3301
chr15	57944006	57944406	401	*	Fam83a	-41213	peak.3302
chr15	57944006	57944406	401	*	Tbc1d31	32007	peak.3302
chr15	58188020	58188420	401	*	Fbxo32	26672	peak.3303
chr15	58188020	58188420	401	*	Wdyhv1	46784	peak.3303
chr15	58657396	58657796	401	*	Fer1l6	147548	peak.3304
chr15	58657396	58657796	401	*	Tmem65	165934	peak.3304
chr15	58717977	58718377	401	*	Tmem65	105353	peak.3305
chr15	58717977	58718377	401	*	Fer1l6	208129	peak.3305
chr15	58824279	58824679	401	*	Tmem65	-949	peak.3306
chr15	58863351	58863751	401	*	Ube2d4	-16230	peak.3307
chr15	58863351	58863751	401	*	Trmt12	-9098	peak.3307
chr15	58872396	58872796	401	*	Trmt12	-53	peak.3308
chr15	58902533	58902933	401	*	Rnf139	13504	peak.3309
chr15	58902533	58902933	401	*	Tatdn1	30997	peak.3309
chr15	59079897	59080297	401	*	Mtss1	1929	peak.3310
chr15	59079897	59080297	401	*	Ndufb9	146287	peak.3310
chr15	59391848	59392248	401	*	Trib1	-256302	peak.3311
chr15	59391848	59392248	401	*	Nsmce2	17850	peak.3311
chr15	59507471	59507871	401	*	Trib1	-140679	peak.3312
chr15	59507471	59507871	401	*	Nsmce2	133473	peak.3312
chr15	59566073	59566473	401	*	Trib1	-82077	peak.3313
chr15	59566073	59566473	401	*	Nsmce2	192075	peak.3313
chr15	59646934	59647334	401	*	Trib1	-1216	peak.3314
chr15	59696389	59696789	401	*	Trib1	48239	peak.3315
chr15	59696389	59696789	401	*	4933412E24Rik	320029	peak.3315
chr15	60824760	60825160	401	*	Fam84b	120	peak.3316
chr15	64315342	64315742	401	*	Fam49b	-255094	peak.3317
chr15	64315342	64315742	401	*	Asap1	67377	peak.3317
chr15	64323459	64323859	401	*	Fam49b	-263211	peak.3318
chr15	64323459	64323859	401	*	Asap1	59260	peak.3318
chr15	64790968	64791368	401	*	Asap1	-408249	peak.3319
chr15	64790968	64791368	401	*	Adcy8	131128	peak.3319
chr15	64916403	64916803	401	*	Asap1	-533684	peak.3320
chr15	64916403	64916803	401	*	Adcy8	5693	peak.3320
chr15	65791108	65791508	401	*	Efr3a	4268	peak.3321
chr15	65791108	65791508	401	*	Oc90	121089	peak.3321
chr15	65791853	65792253	401	*	Efr3a	5013	peak.3322
chr15	65791853	65792253	401	*	Oc90	120344	peak.3322
chr15	66908174	66908574	401	*	Wisp1	17054	peak.3323
chr15	66908174	66908574	401	*	Ndrg1	61266	peak.3323
chr15	66914906	66915306	401	*	Wisp1	23786	peak.3324
chr15	66914906	66915306	401	*	Ndrg1	54534	peak.3324
chr15	66932938	66933338	401	*	Ndrg1	36502	peak.3325
chr15	66932938	66933338	401	*	Wisp1	41818	peak.3325
chr15	66952666	66953066	401	*	Ndrg1	16774	peak.3326
chr15	66952666	66953066	401	*	Wisp1	61546	peak.3326
chr15	66967668	66968068	401	*	Ndrg1	1772	peak.3327
chr15	66967668	66968068	401	*	Wisp1	76548	peak.3327
chr15	67092607	67093007	401	*	Ndrg1	-123167	peak.3328
chr15	67092607	67093007	401	*	St3gal1	21185	peak.3328
chr15	67119476	67119876	401	*	St3gal1	-5684	peak.3329
chr15	67346484	67346884	401	*	St3gal1	-232692	peak.3330
chr15	67346484	67346884	401	*	Zfat	912154	peak.3330
chr15	67423984	67424384	401	*	St3gal1	-310192	peak.3331
chr15	67423984	67424384	401	*	Zfat	834654	peak.3331
chr15	68102504	68102904	401	*	St3gal1	-988712	peak.3332
chr15	68102504	68102904	401	*	Zfat	156134	peak.3332
chr15	68940456	68940856	401	*	Khdrbs3	12236	peak.3333
chr15	69555895	69556295	401	*	Khdrbs3	627675	peak.3334
chr15	72105944	72106344	401	*	Col22a1	-71917	peak.3335
chr15	72105944	72106344	401	*	Kcnk9	440135	peak.3335
chr15	72140054	72140454	401	*	Col22a1	-106027	peak.3336
chr15	72140054	72140454	401	*	Kcnk9	406025	peak.3336
chr15	72342182	72342582	401	*	Col22a1	-308155	peak.3337
chr15	72342182	72342582	401	*	Kcnk9	203897	peak.3337
chr15	72628279	72628679	401	*	Kcnk9	-82200	peak.3338
chr15	72628279	72628679	401	*	Trappc9	432725	peak.3338
chr15	72652097	72652497	401	*	Kcnk9	-106018	peak.3339
chr15	72652097	72652497	401	*	Trappc9	408907	peak.3339
chr15	72773381	72773781	401	*	Kcnk9	-227302	peak.3340
chr15	72773381	72773781	401	*	Trappc9	287623	peak.3340
chr15	72781817	72782217	401	*	Kcnk9	-235738	peak.3341
chr15	72781817	72782217	401	*	Trappc9	279187	peak.3341
chr15	72801303	72801703	401	*	Kcnk9	-255224	peak.3342
chr15	72801303	72801703	401	*	Trappc9	259701	peak.3342
chr15	72850350	72850750	401	*	Kcnk9	-304271	peak.3343
chr15	72850350	72850750	401	*	Trappc9	210654	peak.3343
chr15	73089875	73090275	401	*	Chrac1	-317	peak.3344
chr15	73185300	73185700	401	*	Ago2	-660	peak.3345
chr15	73722868	73723268	401	*	Ptp4a3	-1862	peak.3346
chr15	73738287	73738687	401	*	Gm6569	-96074	peak.3347
chr15	73738287	73738687	401	*	Ptp4a3	13557	peak.3347
chr15	73963784	73964184	401	*	Adgrb1	-552211	peak.3348
chr15	73963784	73964184	401	*	Mroh5	-124313	peak.3348
chr15	74052936	74053336	401	*	Adgrb1	-463059	peak.3349
chr15	74052936	74053336	401	*	Mroh5	-213465	peak.3349
chr15	74218103	74218503	401	*	Mroh5	-378632	peak.3350
chr15	74218103	74218503	401	*	Adgrb1	-297892	peak.3350
chr15	74232547	74232947	401	*	Mroh5	-393076	peak.3351
chr15	74232547	74232947	401	*	Adgrb1	-283448	peak.3351
chr15	74267378	74267778	401	*	Mroh5	-427907	peak.3352
chr15	74267378	74267778	401	*	Adgrb1	-248617	peak.3352
chr15	74284864	74285264	401	*	Mroh5	-445393	peak.3353
chr15	74284864	74285264	401	*	Adgrb1	-231131	peak.3353
chr15	74286579	74286979	401	*	Mroh5	-447108	peak.3354
chr15	74286579	74286979	401	*	Adgrb1	-229416	peak.3354
chr15	74318604	74319004	401	*	Mroh5	-479133	peak.3355
chr15	74318604	74319004	401	*	Adgrb1	-197391	peak.3355
chr15	74720884	74721284	401	*	Them6	-120	peak.3356
chr15	75616360	75616760	401	*	Zfp41	-124	peak.3357
chr15	75704043	75704443	401	*	Rhpn1	-37	peak.3358
chr15	75812801	75813201	401	*	Mafa	-65079	peak.3359
chr15	75812801	75813201	401	*	Zc3h3	28914	peak.3359
chr15	75921533	75921933	401	*	Pycrl	-173	peak.3360
chr15	75940695	75941095	401	*	Zfp623	-57	peak.3361
chr15	76215243	76215643	401	*	Plec	-9122	peak.3362
chr15	76215243	76215643	401	*	Parp10	27977	peak.3362
chr15	76239148	76239548	401	*	Plec	-33027	peak.3363
chr15	76239148	76239548	401	*	Parp10	4072	peak.3363
chr15	76247200	76247600	401	*	Parp10	-3980	peak.3364
chr15	76247200	76247600	401	*	Grina	593	peak.3364
chr15	76327126	76327526	401	*	Gpaa1	-3905	peak.3365
chr15	76327126	76327526	401	*	Exosc4	-71	peak.3365
chr15	76368616	76369016	401	*	Hgh1	-82	peak.3366
chr15	76625929	76626329	401	*	Slc39a4	-9277	peak.3367
chr15	76625929	76626329	401	*	Tonsl	13829	peak.3367
chr15	76639839	76640239	401	*	Tonsl	-81	peak.3368
chr15	76659890	76660290	401	*	Cyhr1	-3170	peak.3369
chr15	76659890	76660290	401	*	Kifc2	-551	peak.3369
chr15	76695697	76696097	401	*	Gpt	-867	peak.3370
chr15	76818671	76819071	401	*	Arhgap39	-788	peak.3371
chr15	76879068	76879468	401	*	Zfp7	9	peak.3372
chr15	76947481	76947881	401	*	1110038F14Rik	-858	peak.3373
chr15	77301081	77301481	401	*	Rbfox2	5772	peak.3374
chr15	77301081	77301481	401	*	Apol6	256206	peak.3374
chr15	77460706	77461106	401	*	Apol10a	-16141	peak.3375
chr15	77460706	77461106	401	*	Apol7b	-13462	peak.3375
chr15	77676046	77676446	401	*	Apol11b	-32968	peak.3376
chr15	77676046	77676446	401	*	Apol7e	-22643	peak.3376
